I II III aVR aVL aVF V1 V2 AO SPO2
0.020 0.017 -0.010 -0.015 0.012 0.007 -0.012 6.200 60.200 2.989 
0.007 0.042 0.027 -0.020 -0.012 0.039 -0.020 6.200 60.400 3.111 
0.015 0.037 0.012 -0.020 -0.002 0.029 -0.017 6.400 60.400 3.233 
0.007 0.015 -0.005 -0.005 -0.000 0.012 -0.010 6.400 60.400 3.355 
0.010 0.015 -0.002 -0.007 0.002 0.010 -0.007 6.400 60.200 3.477 
0.012 0.024 -0.002 -0.010 -0.000 0.020 -0.015 6.400 60.000 3.585 
0.010 0.007 -0.012 -0.002 0.007 0.002 -0.005 6.400 59.800 3.692 
0.017 -0.000 -0.027 -0.002 0.017 -0.007 -0.007 6.400 59.400 3.800 
0.007 -0.012 -0.027 0.007 0.015 -0.015 0.002 6.400 59.000 3.907 
0.015 0.007 -0.017 -0.005 0.012 -0.000 -0.010 6.200 58.400 3.990 
0.017 0.012 -0.015 -0.010 0.012 0.005 -0.010 6.200 58.000 4.073 
0.012 0.010 -0.015 -0.005 0.007 0.005 -0.010 6.200 57.200 4.156 
0.002 0.012 -0.007 0.002 -0.002 0.012 -0.005 6.200 56.400 4.239 
0.017 -0.002 -0.032 -0.000 0.020 -0.010 -0.007 6.200 55.200 4.303 
0.002 -0.012 -0.029 0.012 0.010 -0.012 0.002 6.200 54.200 4.366 
0.002 -0.005 -0.012 0.005 0.005 -0.005 -0.002 6.200 53.800 4.430 
-0.012 -0.000 -0.002 0.015 -0.012 0.007 0.005 6.400 53.400 4.493 
-0.012 -0.015 -0.015 0.020 -0.005 -0.007 0.007 6.200 53.800 4.547 
0.005 -0.005 -0.012 0.002 0.007 -0.007 -0.000 6.200 54.200 4.601 
0.012 0.007 -0.017 -0.002 0.010 0.002 -0.010 6.200 54.600 4.654 
0.034 0.015 -0.032 -0.017 0.027 -0.002 -0.017 6.200 55.000 4.708 
0.063 0.029 -0.049 -0.039 0.049 -0.002 -0.034 6.200 55.000 4.742 
0.090 0.063 -0.039 -0.071 0.059 0.020 -0.051 6.200 55.200 4.777 
0.088 0.095 -0.002 -0.085 0.042 0.051 -0.063 6.400 55.400 4.811 
0.076 0.120 0.039 -0.095 0.017 0.083 -0.066 6.400 55.800 4.845 
0.093 0.190 0.083 -0.134 -0.002 0.144 -0.098 6.400 56.200 4.864 
0.083 0.234 0.132 -0.149 -0.034 0.193 -0.105 6.400 56.600 4.884 
0.100 0.303 0.195 -0.198 -0.051 0.254 -0.137 6.400 56.800 4.904 
0.120 0.386 0.256 -0.247 -0.073 0.327 -0.168 6.200 57.000 4.923 
0.107 0.466 0.339 -0.276 -0.125 0.413 -0.193 6.200 57.000 4.923 
0.103 0.545 0.430 -0.317 -0.168 0.493 -0.215 6.200 56.800 4.923 
0.112 0.567 0.442 -0.332 -0.171 0.510 -0.230 6.400 56.400 4.923 
0.073 0.496 0.410 -0.278 -0.173 0.459 -0.190 6.400 56.000 4.923 
0.044 0.476 0.415 -0.252 -0.193 0.454 -0.176 6.400 55.600 4.908 
0.061 0.510 0.437 -0.278 -0.193 0.481 -0.190 6.400 55.200 4.894 
0.103 0.559 0.444 -0.325 -0.176 0.508 -0.222 6.400 55.400 4.879 
0.139 0.593 0.444 -0.361 -0.156 0.525 -0.244 6.400 55.600 4.864 
0.156 0.630 0.464 -0.388 -0.159 0.552 -0.264 6.200 55.400 4.840 
0.193 0.650 0.449 -0.418 -0.132 0.554 -0.281 6.200 55.200 4.816 
0.195 0.625 0.420 -0.405 -0.117 0.527 -0.276 6.200 54.400 4.791 
0.208 0.586 0.369 -0.391 -0.085 0.484 -0.264 6.200 53.600 4.767 
0.198 0.496 0.286 -0.339 -0.049 0.398 -0.234 6.400 53.000 4.742 
0.195 0.403 0.198 -0.293 -0.005 0.305 -0.200 6.400 52.400 4.718 
0.161 0.335 0.164 -0.242 -0.005 0.254 -0.168 6.400 52.600 4.694 
0.144 0.320 0.161 -0.225 -0.015 0.249 -0.154 6.600 52.600 4.669 
0.122 0.317 0.183 -0.212 -0.037 0.256 -0.149 6.600 53.000 4.640 
0.107 0.322 0.205 -0.210 -0.054 0.269 -0.144 6.600 53.400 4.611 
0.078 0.308 0.220 -0.188 -0.076 0.269 -0.132 6.400 53.800 4.581 
0.088 0.325 0.225 -0.200 -0.073 0.281 -0.137 6.400 54.200 4.552 
0.100 0.300 0.186 -0.193 -0.049 0.252 -0.137 6.400 54.800 4.527 
0.115 0.232 0.103 -0.166 -0.000 0.176 -0.115 6.400 55.600 4.503 
0.122 0.178 0.034 -0.139 0.034 0.117 -0.103 6.400 56.600 4.479 
0.125 0.095 -0.042 -0.103 0.078 0.034 -0.073 6.400 57.800 4.454 
0.115 0.022 -0.103 -0.063 0.105 -0.034 -0.049 6.400 58.400 4.435 
0.066 -0.007 -0.083 -0.024 0.071 -0.039 -0.020 6.400 59.000 4.415 
0.037 -0.002 -0.056 -0.007 0.039 -0.020 -0.015 6.200 58.800 4.396 
0.015 -0.017 -0.049 0.010 0.024 -0.024 -0.000 6.200 58.400 4.376 
0.005 -0.032 -0.054 0.022 0.022 -0.034 0.007 6.200 57.800 4.357 
-0.017 -0.054 -0.046 0.042 0.010 -0.044 0.024 6.200 57.200 4.337 
-0.020 -0.061 -0.054 0.046 0.012 -0.051 0.024 6.200 56.800 4.317 
-0.015 -0.068 -0.066 0.049 0.020 -0.061 0.027 6.400 56.400 4.298 
-0.017 -0.071 -0.071 0.054 0.020 -0.061 0.027 6.400 56.200 4.283 
-0.022 -0.061 -0.049 0.046 0.010 -0.049 0.027 6.600 56.200 4.269 
-0.024 -0.054 -0.037 0.044 0.002 -0.042 0.024 6.400 56.200 4.254 
-0.029 -0.061 -0.039 0.049 0.002 -0.046 0.029 6.400 56.400 4.239 
-0.039 -0.068 -0.046 0.063 -0.005 -0.049 0.034 6.400 56.600 4.225 
-0.034 -0.054 -0.029 0.049 -0.007 -0.037 0.029 6.400 57.000 4.210 
-0.046 -0.054 -0.017 0.056 -0.020 -0.029 0.032 6.400 57.200 4.195 
-0.063 -0.071 -0.015 0.071 -0.027 -0.039 0.044 6.400 57.600 4.181 
-0.051 -0.054 -0.015 0.059 -0.024 -0.027 0.032 6.400 58.000 4.166 
-0.039 -0.049 -0.017 0.049 -0.015 -0.029 0.029 6.400 58.600 4.151 
-0.054 -0.063 -0.017 0.063 -0.022 -0.037 0.037 6.400 59.400 4.137 
-0.039 -0.044 -0.010 0.044 -0.017 -0.024 0.027 6.400 60.400 4.122 
-0.051 -0.024 0.010 0.046 -0.039 0.002 0.022 6.400 61.200 4.107 
-0.032 -0.024 0.002 0.032 -0.020 -0.007 0.020 6.200 62.000 4.093 
-0.034 -0.032 -0.007 0.039 -0.017 -0.015 0.020 6.200 61.800 4.078 
-0.044 -0.044 -0.007 0.049 -0.022 -0.022 0.029 6.200 61.400 4.063 
-0.037 -0.027 -0.000 0.037 -0.022 -0.007 0.020 6.200 60.400 4.049 
-0.042 -0.022 0.010 0.037 -0.029 -0.000 0.022 6.200 59.600 4.034 
-0.034 -0.024 -0.002 0.037 -0.022 -0.007 0.017 6.200 59.400 4.020 
-0.029 -0.017 0.002 0.029 -0.020 -0.002 0.015 6.200 59.400 4.005 
-0.022 -0.007 0.005 0.020 -0.017 0.005 0.007 6.200 60.200 3.990 
-0.020 -0.010 0.005 0.017 -0.015 -0.000 0.010 6.400 60.800 3.976 
-0.020 -0.020 -0.007 0.024 -0.010 -0.010 0.010 6.400 62.000 3.961 
-0.024 -0.010 0.007 0.022 -0.020 0.002 0.012 6.600 63.200 3.946 
-0.010 0.005 0.010 0.005 -0.012 0.010 -0.000 6.800 65.200 3.932 
-0.010 -0.010 -0.002 0.012 -0.005 -0.005 0.007 6.800 67.400 3.917 
-0.020 -0.010 -0.000 0.020 -0.015 -0.000 0.007 6.800 70.000 3.902 
-0.027 -0.007 0.010 0.022 -0.022 0.007 0.012 6.800 72.800 3.888 
-0.017 0.005 0.010 0.012 -0.020 0.015 0.002 6.600 75.200 3.853 
-0.027 -0.015 0.002 0.027 -0.020 -0.000 0.015 6.400 77.800 3.819 
-0.032 -0.000 0.024 0.020 -0.032 0.017 0.007 6.200 79.800 3.785 
-0.010 0.022 0.027 -0.002 -0.020 0.027 -0.005 5.800 81.800 3.751 
-0.022 0.012 0.024 0.010 -0.027 0.024 -0.000 5.800 83.600 3.731 
-0.024 0.010 0.032 0.010 -0.029 0.022 0.005 5.800 85.400 3.712 
-0.020 0.032 0.046 -0.002 -0.034 0.042 -0.007 6.200 87.000 3.692 
-0.027 0.034 0.049 0.002 -0.044 0.049 -0.002 6.400 88.600 3.673 
-0.020 0.024 0.037 0.002 -0.032 0.034 -0.005 6.600 90.000 3.653 
-0.020 0.027 0.042 -0.000 -0.032 0.037 -0.002 6.800 91.400 3.634 
-0.007 0.066 0.068 -0.027 -0.039 0.071 -0.022 6.600 92.800 3.614 
-0.015 0.046 0.054 -0.012 -0.037 0.054 -0.010 6.400 94.200 3.595 
-0.017 0.049 0.061 -0.012 -0.042 0.059 -0.012 6.200 95.800 3.575 
-0.007 0.073 0.073 -0.029 -0.044 0.078 -0.022 5.800 97.200 3.556 
-0.002 0.085 0.078 -0.037 -0.044 0.088 -0.029 5.800 98.400 3.536 
0.005 0.078 0.066 -0.037 -0.034 0.076 -0.027 5.800 99.400 3.516 
0.010 0.088 0.068 -0.044 -0.034 0.083 -0.034 6.000 100.000 3.497 
0.002 0.110 0.100 -0.051 -0.051 0.110 -0.037 6.000 100.600 3.477 
0.022 0.120 0.085 -0.063 -0.037 0.110 -0.049 6.000 101.000 3.458 
0.020 0.105 0.076 -0.056 -0.032 0.095 -0.042 6.200 101.600 3.438 
0.024 0.105 0.071 -0.059 -0.027 0.093 -0.046 6.200 102.000 3.414 
0.024 0.120 0.085 -0.066 -0.034 0.107 -0.049 6.200 102.600 3.389 
0.012 0.107 0.081 -0.051 -0.042 0.103 -0.042 6.400 103.000 3.365 
0.007 0.090 0.071 -0.042 -0.037 0.088 -0.032 6.600 103.400 3.341 
0.012 0.095 0.073 -0.049 -0.034 0.090 -0.039 6.800 103.600 3.321 
0.012 0.093 0.068 -0.046 -0.034 0.088 -0.034 7.000 103.800 3.302 
0.005 0.054 0.034 -0.022 -0.022 0.051 -0.022 6.800 104.000 3.282 
0.007 0.046 0.024 -0.020 -0.015 0.044 -0.017 6.800 104.200 3.263 
-0.002 0.022 0.015 -0.005 -0.012 0.024 -0.010 6.600 104.800 3.238 
-0.007 0.010 0.007 0.005 -0.012 0.015 -0.000 6.200 105.200 3.214 
-0.015 0.010 0.015 0.007 -0.020 0.017 -0.000 6.000 105.800 3.189 
-0.007 0.027 0.027 -0.005 -0.020 0.032 -0.007 5.800 106.600 3.165 
-0.000 0.051 0.042 -0.020 -0.024 0.051 -0.020 5.800 107.200 3.145 
-0.010 0.029 0.034 -0.007 -0.024 0.034 -0.007 5.600 107.800 3.126 
-0.012 0.015 0.020 0.002 -0.020 0.022 -0.002 5.800 108.600 3.106 
-0.010 0.024 0.024 -0.002 -0.022 0.029 -0.005 6.000 109.400 3.087 
-0.007 0.029 0.024 -0.005 -0.022 0.034 -0.010 6.200 110.000 3.067 
-0.005 0.020 0.020 -0.005 -0.015 0.022 -0.005 6.400 110.600 3.048 
-0.015 0.012 0.017 0.007 -0.020 0.020 -0.002 6.600 110.600 3.028 
-0.005 0.024 0.020 -0.005 -0.017 0.027 -0.007 6.800 110.800 3.009 
-0.000 0.034 0.020 -0.010 -0.017 0.034 -0.015 6.800 110.400 2.994 
0.015 0.046 0.022 -0.024 -0.007 0.039 -0.020 6.600 110.200 2.979 
0.010 0.061 0.032 -0.024 -0.020 0.056 -0.027 6.600 109.800 2.965 
0.010 0.059 0.039 -0.029 -0.020 0.054 -0.022 6.600 109.200 2.950 
0.017 0.054 0.024 -0.029 -0.010 0.046 -0.027 6.600 108.400 2.930 
0.007 0.039 0.022 -0.017 -0.012 0.037 -0.015 6.600 107.600 2.911 
0.015 0.046 0.017 -0.022 -0.007 0.039 -0.022 6.600 106.800 2.891 
0.012 0.027 0.007 -0.015 -0.000 0.022 -0.012 6.400 106.000 2.872 
0.017 0.027 -0.002 -0.015 0.005 0.020 -0.017 6.400 105.400 2.852 
0.012 0.037 0.012 -0.017 -0.005 0.032 -0.017 6.200 104.800 2.833 
0.022 0.039 0.007 -0.024 0.002 0.029 -0.022 6.200 104.200 2.813 
0.027 0.034 -0.007 -0.022 0.010 0.022 -0.020 6.200 103.400 2.794 
0.024 0.024 -0.012 -0.017 0.012 0.012 -0.020 6.400 102.000 2.774 
0.024 0.024 -0.012 -0.017 0.012 0.012 -0.017 6.400 100.600 2.755 
0.024 0.034 -0.005 -0.022 0.007 0.022 -0.022 6.400 99.000 2.735 
0.024 0.029 -0.007 -0.020 0.010 0.017 -0.017 6.400 97.200 2.716 
0.020 0.029 -0.002 -0.017 0.005 0.020 -0.020 6.400 95.800 2.701 
0.015 0.049 0.017 -0.022 -0.010 0.042 -0.022 6.200 94.400 2.686 
0.029 0.032 -0.005 -0.027 0.015 0.017 -0.022 6.200 93.400 2.672 
0.032 0.017 -0.022 -0.020 0.024 0.002 -0.017 6.200 92.400 2.657 
0.024 0.002 -0.034 -0.007 0.024 -0.010 -0.012 6.400 91.400 2.637 
0.020 0.007 -0.020 -0.010 0.017 -0.002 -0.010 6.400 90.600 2.618 
0.007 -0.000 -0.017 0.002 0.007 -0.002 -0.005 6.400 89.800 2.598 
0.012 0.007 -0.012 -0.005 0.010 0.002 -0.007 6.600 89.000 2.579 
0.002 0.010 -0.002 -0.000 -0.002 0.010 -0.007 6.400 88.200 2.564 
0.010 0.007 -0.010 -0.005 0.007 0.002 -0.005 6.400 87.400 2.549 
0.012 0.010 -0.005 -0.010 0.007 0.005 -0.010 6.200 87.000 2.535 
0.007 0.002 -0.010 -0.002 0.007 -0.000 -0.002 6.200 86.400 2.520 
0.002 -0.012 -0.017 0.007 0.010 -0.012 -0.000 6.200 86.400 2.505 
0.002 -0.005 -0.015 0.005 0.005 -0.005 -0.000 6.200 86.400 2.491 
-0.005 -0.000 0.005 0.002 -0.005 0.002 -0.000 6.200 86.800 2.476 
-0.000 0.037 0.029 -0.015 -0.017 0.037 -0.012 6.200 87.200 2.462 
0.005 0.034 0.027 -0.017 -0.012 0.032 -0.015 6.200 87.400 2.447 
-0.007 0.002 0.002 0.007 -0.007 0.007 0.002 6.400 87.800 2.432 
-0.010 -0.015 -0.007 0.015 -0.002 -0.010 0.005 6.400 88.000 2.418 
-0.012 -0.012 -0.002 0.015 -0.005 -0.005 0.007 6.400 88.400 2.403 
-0.007 0.007 0.010 0.002 -0.010 0.012 -0.002 6.400 88.400 2.383 
-0.015 0.010 0.020 0.005 -0.020 0.017 0.002 6.200 88.400 2.364 
-0.012 0.032 0.039 -0.007 -0.027 0.039 -0.010 6.200 88.200 2.344 
-0.034 0.037 0.061 0.005 -0.051 0.054 -0.000 6.200 88.000 2.325 
-0.020 0.039 0.054 -0.007 -0.039 0.049 -0.010 6.000 87.800 2.310 
-0.017 0.017 0.029 0.002 -0.024 0.027 -0.000 6.000 87.600 2.295 
-0.015 0.012 0.017 0.007 -0.020 0.020 -0.002 6.000 87.600 2.281 
0.007 0.029 0.020 -0.017 -0.007 0.027 -0.012 6.000 87.400 2.266 
-0.015 -0.000 0.010 0.010 -0.015 0.007 0.002 6.000 87.000 2.247 
-0.012 -0.002 0.005 0.010 -0.010 0.005 0.005 6.200 86.400 2.227 
-0.012 0.032 0.032 -0.002 -0.027 0.039 -0.010 6.200 85.400 2.208 
0.005 0.039 0.024 -0.017 -0.015 0.037 -0.015 6.400 84.400 2.188 
0.002 0.037 0.024 -0.015 -0.015 0.037 -0.015 6.400 83.400 2.173 
-0.002 0.039 0.032 -0.012 -0.022 0.042 -0.012 6.600 82.200 2.159 
0.002 0.063 0.054 -0.029 -0.029 0.063 -0.024 6.600 81.200 2.144 
0.002 0.056 0.049 -0.027 -0.024 0.056 -0.020 6.600 80.400 2.129 
-0.005 0.027 0.024 -0.007 -0.017 0.029 -0.010 6.600 79.600 2.115 
0.002 0.032 0.015 -0.010 -0.012 0.032 -0.012 6.600 79.000 2.100 
0.027 0.020 -0.012 -0.020 0.017 0.007 -0.017 6.600 78.600 2.085 
0.017 0.005 -0.017 -0.007 0.015 -0.002 -0.007 6.400 78.000 2.071 
0.005 0.022 0.012 -0.010 -0.005 0.020 -0.012 6.400 77.800 2.046 
0.007 0.029 0.015 -0.015 -0.007 0.027 -0.012 6.200 77.400 2.022 
0.020 0.015 -0.015 -0.012 0.012 0.005 -0.015 6.200 77.400 1.998 
0.020 0.005 -0.027 -0.005 0.017 -0.005 -0.007 6.200 77.200 1.973 
0.002 0.022 0.010 -0.007 -0.007 0.022 -0.010 6.400 77.000 1.958 
0.005 0.015 0.007 -0.007 -0.002 0.012 -0.007 6.600 77.000 1.944 
0.017 0.020 -0.007 -0.012 0.007 0.012 -0.015 6.600 77.000 1.929 
0.007 -0.020 -0.034 0.010 0.017 -0.022 0.005 6.600 77.200 1.915 
0.017 -0.024 -0.046 0.007 0.029 -0.032 -0.000 6.400 77.400 1.900 
0.034 -0.017 -0.051 -0.007 0.044 -0.034 -0.005 6.200 77.600 1.885 
0.020 -0.024 -0.051 0.007 0.032 -0.034 -0.000 6.000 77.800 1.871 
0.020 -0.005 -0.032 -0.002 0.022 -0.015 -0.005 5.800 78.000 1.856 
0.027 0.027 -0.007 -0.022 0.015 0.015 -0.020 5.800 78.200 1.841 
0.017 0.015 -0.010 -0.012 0.010 0.007 -0.010 6.000 78.400 1.827 
0.020 -0.007 -0.029 -0.005 0.024 -0.017 -0.007 6.200 78.600 1.812 
-0.002 -0.007 -0.010 0.007 0.002 -0.005 0.002 6.400 78.600 1.797 
0.007 0.007 -0.005 -0.005 0.005 0.005 -0.007 6.400 78.600 1.783 
0.015 0.015 -0.005 -0.012 0.007 0.007 -0.010 6.400 78.600 1.768 
-0.005 -0.007 -0.010 0.010 -0.000 -0.005 0.002 6.200 78.600 1.753 
-0.000 -0.020 -0.029 0.015 0.010 -0.020 0.007 6.200 78.400 1.739 
-0.000 -0.020 -0.027 0.015 0.010 -0.020 0.005 6.200 78.000 1.729 
-0.012 -0.042 -0.037 0.032 0.010 -0.034 0.017 6.200 77.600 1.719 
-0.000 0.005 -0.007 0.005 -0.002 0.005 -0.005 6.400 77.200 1.709 
0.005 0.002 -0.012 0.002 0.005 -0.000 -0.002 6.600 76.600 1.700 
-0.020 -0.037 -0.027 0.034 -0.000 -0.027 0.017 6.600 76.200 1.685 
0.005 -0.037 -0.051 0.022 0.024 -0.039 0.010 6.600 75.600 1.670 
0.007 -0.032 -0.054 0.020 0.024 -0.034 0.005 6.600 75.200 1.656 
0.015 0.010 -0.022 -0.002 0.010 0.002 -0.007 6.600 74.600 1.641 
0.039 0.002 -0.051 -0.012 0.039 -0.017 -0.017 6.600 73.800 1.626 
0.088 0.010 -0.090 -0.042 0.083 -0.034 -0.032 6.600 73.000 1.612 
0.090 0.054 -0.046 -0.066 0.063 0.010 -0.051 6.800 72.400 1.597 
0.103 0.098 -0.015 -0.095 0.054 0.046 -0.066 6.800 71.600 1.582 
0.105 0.127 0.007 -0.107 0.042 0.076 -0.081 6.800 71.000 1.568 
0.103 0.156 0.042 -0.122 0.024 0.105 -0.085 6.600 70.400 1.553 
0.105 0.205 0.095 -0.151 0.002 0.154 -0.105 6.400 70.000 1.538 
0.117 0.313 0.186 -0.210 -0.039 0.254 -0.144 6.000 69.600 1.524 
0.127 0.396 0.259 -0.256 -0.071 0.332 -0.176 5.800 69.200 1.504 
0.122 0.491 0.354 -0.298 -0.122 0.430 -0.205 5.800 69.000 1.485 
0.115 0.549 0.418 -0.322 -0.159 0.493 -0.225 6.000 68.600 1.465 
0.088 0.476 0.383 -0.278 -0.149 0.432 -0.188 6.200 68.200 1.446 
0.059 0.435 0.366 -0.242 -0.159 0.405 -0.166 6.200 68.000 1.431 
0.042 0.420 0.361 -0.222 -0.168 0.400 -0.154 6.200 67.800 1.416 
0.073 0.501 0.413 -0.278 -0.176 0.464 -0.193 6.200 68.400 1.402 
0.110 0.508 0.386 -0.303 -0.144 0.454 -0.205 6.200 69.000 1.387 
0.132 0.508 0.369 -0.315 -0.122 0.442 -0.215 6.200 69.600 1.372 
0.166 0.562 0.381 -0.357 -0.115 0.479 -0.242 6.200 70.200 1.358 
0.203 0.564 0.347 -0.376 -0.078 0.464 -0.259 6.200 70.400 1.343 
0.217 0.557 0.332 -0.383 -0.061 0.449 -0.259 6.400 70.600 1.328 
0.200 0.464 0.254 -0.327 -0.032 0.364 -0.225 6.400 70.600 1.309 
0.198 0.381 0.168 -0.281 0.007 0.283 -0.193 6.600 70.800 1.289 
0.176 0.305 0.117 -0.234 0.024 0.217 -0.164 6.600 71.000 1.270 
0.144 0.271 0.120 -0.203 0.010 0.200 -0.139 6.600 71.400 1.250 
0.144 0.288 0.129 -0.208 -0.000 0.217 -0.147 6.400 71.200 1.236 
0.115 0.259 0.137 -0.183 -0.015 0.203 -0.125 6.400 71.000 1.221 
0.112 0.249 0.127 -0.176 -0.012 0.193 -0.122 6.200 70.400 1.206 
0.105 0.242 0.127 -0.168 -0.015 0.190 -0.115 6.200 70.000 1.192 
0.115 0.237 0.112 -0.171 -0.002 0.181 -0.120 6.200 69.600 1.177 
0.122 0.227 0.090 -0.166 0.010 0.166 -0.117 6.200 69.200 1.162 
0.139 0.164 0.020 -0.149 0.059 0.095 -0.103 6.200 69.200 1.148 
0.117 0.112 -0.012 -0.110 0.061 0.054 -0.076 6.200 69.000 1.133 
0.134 0.032 -0.107 -0.081 0.120 -0.034 -0.059 6.400 68.400 1.114 
0.115 -0.020 -0.142 -0.044 0.125 -0.076 -0.032 6.400 68.000 1.094 
0.078 -0.042 -0.125 -0.015 0.100 -0.081 -0.015 6.400 67.000 1.074 
0.051 -0.037 -0.095 -0.002 0.071 -0.061 -0.005 6.400 66.000 1.055 
0.049 -0.027 -0.085 -0.005 0.063 -0.051 -0.010 6.400 65.400 1.035 
0.015 -0.073 -0.098 0.034 0.051 -0.081 0.020 6.200 64.800 1.016 
-0.000 -0.081 -0.088 0.044 0.042 -0.081 0.024 6.200 64.600 0.996 
0.015 -0.059 -0.078 0.024 0.044 -0.066 0.015 6.200 64.400 0.977 
0.007 -0.051 -0.073 0.029 0.034 -0.054 0.012 6.400 64.200 0.952 
-0.005 -0.076 -0.081 0.046 0.034 -0.073 0.027 6.400 63.800 0.928 
-0.007 -0.073 -0.078 0.046 0.029 -0.068 0.024 6.400 63.600 0.904 
0.017 -0.095 -0.122 0.044 0.066 -0.103 0.027 6.400 63.400 0.879 
-0.005 -0.098 -0.112 0.061 0.044 -0.095 0.032 6.400 63.400 0.860 
-0.010 -0.090 -0.093 0.056 0.037 -0.085 0.034 6.400 63.600 0.840 
-0.027 -0.081 -0.068 0.061 0.015 -0.066 0.034 6.400 63.600 0.821 
-0.002 -0.063 -0.078 0.042 0.029 -0.061 0.022 6.400 63.600 0.801 
-0.007 -0.068 -0.066 0.042 0.027 -0.063 0.022 6.400 63.600 0.781 
-0.022 -0.066 -0.059 0.051 0.012 -0.054 0.029 6.400 63.600 0.762 
-0.020 -0.076 -0.068 0.054 0.020 -0.066 0.029 6.400 63.600 0.742 
-0.024 -0.098 -0.085 0.068 0.024 -0.085 0.042 6.200 63.600 0.723 
-0.029 -0.112 -0.095 0.078 0.027 -0.098 0.044 6.200 63.400 0.703 
-0.010 -0.085 -0.088 0.054 0.034 -0.081 0.032 6.000 63.400 0.684 
-0.007 -0.061 -0.063 0.039 0.024 -0.056 0.020 6.000 63.200 0.664 
-0.015 -0.063 -0.059 0.044 0.017 -0.056 0.027 6.000 63.200 0.645 
-0.012 -0.054 -0.054 0.039 0.015 -0.046 0.020 6.000 63.000 0.625 
-0.002 -0.066 -0.068 0.037 0.032 -0.063 0.022 6.000 63.000 0.606 
-0.000 -0.049 -0.061 0.032 0.024 -0.049 0.015 6.000 62.800 0.586 
-0.015 -0.071 -0.061 0.046 0.022 -0.063 0.029 6.200 62.600 0.567 
-0.002 -0.051 -0.059 0.032 0.024 -0.049 0.015 6.200 62.400 0.547 
-0.007 -0.039 -0.034 0.024 0.012 -0.034 0.015 6.200 62.400 0.527 
0.020 -0.027 -0.051 0.007 0.034 -0.037 -0.000 6.200 62.800 0.508 
0.010 -0.005 -0.024 0.002 0.012 -0.010 -0.002 6.400 63.400 0.488 
-0.002 -0.056 -0.059 0.032 0.027 -0.054 0.017 6.400 64.000 0.464 
0.020 -0.051 -0.083 0.022 0.046 -0.061 0.010 6.600 64.800 0.440 
0.017 -0.059 -0.081 0.024 0.046 -0.066 0.012 6.600 65.600 0.415 
0.010 -0.054 -0.071 0.027 0.037 -0.059 0.015 6.600 66.200 0.391 
-0.000 -0.056 -0.066 0.034 0.029 -0.056 0.017 6.400 66.800 0.352 
-0.002 -0.054 -0.059 0.032 0.024 -0.051 0.020 6.200 67.600 0.313 
-0.005 -0.049 -0.044 0.027 0.020 -0.046 0.015 6.000 68.400 0.274 
-0.010 -0.029 -0.024 0.022 0.005 -0.024 0.012 6.000 69.000 0.234 
0.005 -0.002 -0.015 0.002 0.007 -0.005 -0.002 6.000 69.800 0.215 
0.002 -0.022 -0.032 0.015 0.015 -0.022 0.007 6.000 70.600 0.195 
0.015 -0.032 -0.054 0.012 0.032 -0.039 0.002 6.200 71.600 0.176 
0.002 -0.027 -0.034 0.015 0.017 -0.027 0.007 6.400 72.600 0.156 
0.017 0.015 -0.010 -0.012 0.010 0.007 -0.012 6.400 73.600 0.142 
0.024 0.022 -0.007 -0.020 0.015 0.010 -0.015 6.600 74.800 0.127 
0.020 0.005 -0.022 -0.007 0.017 -0.005 -0.010 6.400 75.600 0.112 
0.024 0.022 -0.012 -0.017 0.015 0.010 -0.015 6.200 76.400 0.098 
0.032 0.061 0.020 -0.042 0.002 0.046 -0.034 6.200 76.600 0.083 
0.029 0.059 0.020 -0.039 -0.000 0.044 -0.029 6.000 77.000 0.068 
0.037 0.073 0.029 -0.051 -0.000 0.056 -0.039 6.000 77.600 0.054 
0.020 0.090 0.059 -0.049 -0.024 0.081 -0.037 6.000 78.000 0.039 
0.054 0.063 0.002 -0.054 0.022 0.037 -0.042 6.000 79.000 0.029 
0.049 0.054 -0.005 -0.046 0.022 0.029 -0.034 6.000 80.200 0.020 
0.037 0.042 -0.002 -0.034 0.017 0.024 -0.029 6.000 81.000 0.010 
0.054 0.051 -0.012 -0.046 0.029 0.024 -0.034 6.000 81.800 -0.000 
0.046 0.063 0.007 -0.049 0.015 0.042 -0.039 6.000 82.400 -0.000 
0.039 0.085 0.039 -0.059 -0.002 0.066 -0.042 5.800 83.000 -0.000 
0.054 0.127 0.066 -0.085 -0.010 0.100 -0.063 5.800 83.600 -0.000 
0.044 0.088 0.034 -0.061 -0.000 0.066 -0.044 5.800 84.200 -0.000 
0.027 0.061 0.020 -0.037 -0.002 0.049 -0.032 5.600 84.800 -0.000 
0.027 0.027 -0.000 -0.027 0.015 0.015 -0.017 5.400 85.400 -0.000 
0.022 0.027 -0.002 -0.020 0.010 0.017 -0.020 5.200 85.600 -0.000 
0.007 0.046 0.027 -0.020 -0.015 0.044 -0.017 5.200 86.000 -0.000 
0.017 0.054 0.027 -0.029 -0.010 0.046 -0.027 5.400 86.600 0.020 
0.022 0.056 0.022 -0.032 -0.005 0.046 -0.027 5.800 87.000 0.039 
-0.000 0.012 -0.000 -0.000 -0.005 0.012 -0.007 6.600 87.400 0.059 
-0.000 -0.005 -0.012 0.007 0.002 -0.005 0.002 7.400 88.000 0.078 
0.012 0.029 0.010 -0.017 -0.002 0.024 -0.017 8.000 88.400 0.132 
