I II III aVL aVF V1 V2 LV AO Resp SPO2
-0.000 0.274 -0.000 -0.071 0.242 0.068 -0.115 -1.400 96.200 0.444 2.354 
-0.000 0.239 -0.000 -0.061 0.210 0.042 -0.103 -1.600 94.800 0.454 2.349 
-0.000 0.261 -0.000 -0.073 0.234 0.054 -0.107 -1.800 93.400 0.469 2.344 
-0.000 0.247 -0.000 -0.081 0.227 0.056 -0.098 -1.800 91.800 0.479 2.339 
-0.000 0.232 -0.000 -0.095 0.222 0.037 -0.085 -2.000 90.000 0.491 2.335 
-0.000 0.239 -0.000 -0.078 0.220 0.059 -0.095 -1.800 88.600 0.503 2.330 
-0.000 0.244 -0.000 -0.044 0.205 0.073 -0.110 -1.600 87.000 0.515 2.325 
-0.000 0.215 -0.000 -0.083 0.203 0.076 -0.083 -1.600 86.200 0.527 2.320 
-0.000 0.217 -0.000 -0.059 0.193 0.051 -0.090 -1.600 85.200 0.537 2.315 
-0.000 0.200 -0.000 -0.024 0.164 0.029 -0.095 -1.600 85.000 0.549 2.310 
-0.000 0.147 -0.000 -0.056 0.139 0.051 -0.056 -1.600 84.600 0.559 2.305 
-0.000 0.139 -0.000 -0.054 0.132 0.068 -0.054 -1.800 85.200 0.571 2.295 
-0.000 0.103 -0.000 -0.081 0.117 0.063 -0.027 -2.000 85.800 0.586 2.286 
-0.000 0.117 -0.000 -0.054 0.115 0.054 -0.044 -2.200 87.000 0.598 2.276 
-0.000 0.100 -0.000 -0.046 0.100 0.051 -0.037 -2.400 88.400 0.611 2.266 
-0.000 0.073 -0.000 -0.022 0.066 0.046 -0.032 -2.600 90.000 0.623 2.261 
-0.000 0.056 -0.000 -0.024 0.056 0.037 -0.022 -2.800 91.600 0.635 2.256 
-0.000 -0.017 -0.000 -0.037 0.007 0.032 0.020 -2.800 92.800 0.647 2.252 
-0.000 0.024 -0.000 -0.029 0.034 0.039 -0.005 -2.800 94.000 0.659 2.247 
-0.000 0.002 -0.000 -0.015 0.010 0.034 0.002 -2.600 94.800 0.667 2.237 
-0.000 -0.000 -0.000 -0.017 0.010 0.020 0.002 -2.400 95.600 0.674 2.227 
-0.000 -0.017 -0.000 -0.012 -0.005 0.029 0.010 -2.400 96.000 0.679 2.217 
-0.000 -0.042 -0.000 -0.012 -0.024 0.034 0.022 -2.200 96.400 0.686 2.208 
-0.000 -0.073 -0.000 -0.037 -0.037 0.037 0.046 -1.800 96.200 0.696 2.203 
-0.000 -0.061 -0.000 -0.022 -0.034 0.029 0.037 -1.600 95.800 0.706 2.198 
-0.000 -0.061 -0.000 -0.015 -0.037 0.032 0.034 -1.400 94.000 0.713 2.193 
-0.000 -0.068 -0.000 -0.022 -0.039 0.020 0.039 -1.000 92.400 0.725 2.188 
-0.000 -0.081 -0.000 -0.022 -0.049 0.024 0.046 -0.800 89.600 0.730 2.183 
-0.000 -0.105 -0.000 -0.029 -0.063 0.020 0.061 -0.600 86.800 0.735 2.178 
-0.000 -0.120 -0.000 -0.032 -0.073 0.022 0.068 -0.600 83.600 0.740 2.173 
-0.000 -0.142 -0.000 -0.032 -0.090 0.024 0.078 -0.600 80.200 0.745 2.168 
-0.000 -0.088 -0.000 -0.000 -0.066 0.037 0.042 -0.600 77.400 0.747 2.164 
-0.000 -0.127 -0.000 -0.012 -0.088 0.029 0.066 -0.800 74.600 0.752 2.159 
-0.000 -0.112 -0.000 -0.012 -0.078 0.032 0.059 -1.000 72.600 0.755 2.154 
-0.000 -0.134 -0.000 -0.010 -0.095 0.022 0.068 -1.200 70.400 0.757 2.149 
-0.000 -0.139 -0.000 -0.007 -0.100 0.024 0.071 -1.400 69.000 0.762 2.144 
-0.000 -0.122 -0.000 -0.012 -0.085 0.017 0.063 -1.600 67.600 0.764 2.139 
-0.000 -0.125 -0.000 -0.002 -0.090 0.022 0.061 -1.600 66.800 0.769 2.134 
-0.000 -0.132 -0.000 -0.027 -0.085 0.037 0.073 -1.800 65.800 0.772 2.129 
-0.000 -0.137 -0.000 -0.020 -0.093 0.034 0.073 -1.800 65.600 0.774 2.125 
-0.000 -0.110 -0.000 -0.022 -0.071 0.049 0.061 -1.800 65.200 0.774 2.120 
-0.000 -0.100 -0.000 -0.017 -0.066 0.068 0.054 -1.800 65.600 0.777 2.115 
-0.000 -0.112 -0.000 -0.039 -0.063 0.088 0.066 -1.800 66.000 0.779 2.110 
-0.000 -0.071 -0.000 -0.037 -0.034 0.115 0.046 -1.800 67.000 0.779 2.105 
-0.000 -0.054 -0.000 -0.063 -0.007 0.105 0.046 -1.800 68.000 0.779 2.100 
-0.000 -0.046 -0.000 -0.059 -0.005 0.083 0.042 -1.800 70.000 0.779 2.095 
-0.000 -0.027 -0.000 -0.073 0.017 0.034 0.037 -1.800 71.800 0.779 2.090 
-0.000 -0.017 -0.000 -0.098 0.037 -0.034 0.039 -1.800 74.200 0.779 2.090 
-0.000 -0.000 -0.000 -0.093 0.046 -0.083 0.029 -1.800 76.600 0.779 2.090 
-0.000 0.015 -0.000 -0.093 0.059 -0.103 0.022 -2.000 78.800 0.779 2.090 
-0.000 0.027 -0.000 -0.105 0.073 -0.100 0.020 -2.000 81.200 0.781 2.090 
-0.000 0.012 -0.000 -0.112 0.066 -0.122 0.029 -2.000 83.000 0.781 2.085 
-0.000 0.061 -0.000 -0.090 0.093 -0.137 -0.002 -2.000 84.800 0.781 2.081 
-0.000 0.024 -0.000 -0.110 0.073 -0.171 0.022 -2.200 85.600 0.781 2.076 
-0.000 0.098 -0.000 -0.090 0.120 -0.168 -0.022 -2.200 86.600 0.779 2.071 
-0.000 0.088 -0.000 -0.110 0.122 -0.156 -0.010 -2.200 86.400 0.779 2.066 
-0.000 0.066 -0.000 -0.100 0.100 -0.151 -0.002 -2.400 86.200 0.779 2.061 
-0.000 0.059 -0.000 -0.078 0.083 -0.132 -0.005 -2.400 85.200 0.779 2.056 
-0.000 0.034 -0.000 -0.068 0.061 -0.098 0.002 -2.200 84.200 0.779 2.051 
-0.000 0.007 -0.000 -0.059 0.037 -0.063 0.015 -2.200 82.600 0.777 2.051 
-0.000 -0.000 -0.000 -0.039 0.020 -0.061 0.010 -2.200 81.200 0.774 2.051 
-0.000 -0.044 -0.000 -0.059 -0.002 -0.039 0.039 -2.200 79.600 0.772 2.051 
-0.000 -0.071 -0.000 -0.044 -0.029 -0.022 0.049 -2.000 78.000 0.767 2.051 
-0.000 -0.100 -0.000 -0.034 -0.056 -0.015 0.059 -2.000 76.600 0.764 2.051 
-0.000 -0.142 -0.000 -0.022 -0.095 -0.010 0.076 -2.000 75.400 0.759 2.051 
-0.000 -0.154 -0.000 -0.015 -0.107 -0.002 0.081 -2.000 74.400 0.757 2.051 
-0.000 -0.149 -0.000 -0.042 -0.090 -0.000 0.085 -2.200 73.400 0.752 2.051 
-0.000 -0.156 -0.000 -0.032 -0.100 -0.002 0.085 -2.200 72.600 0.752 2.051 
-0.000 -0.173 -0.000 -0.032 -0.112 -0.012 0.095 -2.200 72.000 0.752 2.051 
-0.000 -0.183 -0.000 -0.015 -0.129 -0.015 0.095 -2.200 71.600 0.752 2.051 
-0.000 -0.166 -0.000 -0.078 -0.085 0.017 0.107 -2.200 71.200 0.750 2.051 
-0.000 -0.149 -0.000 0.007 -0.115 -0.034 0.071 -2.200 71.200 0.747 2.051 
-0.000 -0.295 -0.000 -0.015 -0.212 0.056 0.151 -2.000 71.000 0.745 2.051 
-0.000 -0.286 -0.000 -0.044 -0.190 0.044 0.156 -1.800 71.400 0.742 2.051 
-0.000 -0.232 -0.000 -0.061 -0.142 -0.005 0.134 -1.800 71.600 0.737 2.051 
-0.000 -0.183 -0.000 -0.049 -0.112 -0.000 0.105 -1.600 72.000 0.735 2.051 
-0.000 -0.195 -0.000 -0.081 -0.105 -0.007 0.122 -1.600 72.600 0.730 2.051 
-0.000 -0.203 -0.000 -0.059 -0.122 -0.000 0.120 -1.600 73.200 0.725 2.051 
-0.000 -0.215 -0.000 -0.088 -0.117 -0.000 0.134 -1.600 73.800 0.720 2.051 
-0.000 -0.230 -0.000 -0.110 -0.117 0.010 0.149 -1.600 74.200 0.718 2.051 
-0.000 -0.249 -0.000 -0.137 -0.117 -0.007 0.168 -1.800 74.800 0.716 2.051 
-0.000 -0.266 -0.000 -0.154 -0.122 -0.054 0.183 -1.800 75.200 0.716 2.051 
-0.000 -0.276 -0.000 -0.190 -0.110 -0.081 0.200 -1.800 75.400 0.711 2.051 
-0.000 -0.271 -0.000 -0.208 -0.098 -0.125 0.203 -1.800 75.400 0.708 2.051 
-0.000 -0.217 -0.000 -0.254 -0.034 -0.200 0.190 -1.800 75.200 0.703 2.051 
-0.000 -0.212 -0.000 -0.264 -0.027 -0.295 0.193 -1.800 74.800 0.701 2.051 
-0.000 -0.308 -0.000 -0.247 -0.107 -0.393 0.234 -1.800 74.600 0.696 2.051 
-0.000 -0.259 -0.000 -0.149 -0.120 -0.537 0.176 -1.800 74.000 0.694 2.051 
-0.000 -0.369 -0.000 -0.100 -0.225 -0.689 0.215 -1.600 73.400 0.689 2.051 
-0.000 -0.376 -0.000 -0.032 -0.266 -0.733 0.195 -1.600 73.200 0.684 2.051 
-0.000 -0.374 -0.000 0.010 -0.283 -0.694 0.181 -1.400 73.000 0.679 2.051 
-0.000 -0.386 -0.000 0.063 -0.320 -0.659 0.168 -1.400 73.600 0.676 2.051 
-0.000 -0.393 -0.000 0.093 -0.339 -0.584 0.164 -1.400 74.000 0.674 2.051 
-0.000 -0.337 -0.000 0.164 -0.335 -0.447 0.112 -1.400 74.800 0.672 2.051 
-0.000 -0.291 -0.000 0.139 -0.286 -0.366 0.098 -1.600 75.400 0.667 2.051 
-0.000 -0.288 -0.000 0.105 -0.269 -0.293 0.107 -1.800 75.600 0.664 2.051 
-0.000 -0.271 -0.000 0.059 -0.232 -0.198 0.115 -2.000 75.600 0.659 2.051 
-0.000 -0.242 -0.000 0.029 -0.195 -0.134 0.110 -2.000 74.800 0.654 2.051 
-0.000 -0.190 -0.000 -0.005 -0.139 -0.081 0.095 -2.000 74.000 0.650 2.051 
-0.000 -0.171 -0.000 -0.029 -0.112 -0.046 0.093 -2.000 73.200 0.647 2.051 
-0.000 -0.134 -0.000 0.012 -0.105 -0.029 0.061 -1.800 72.600 0.645 2.051 
-0.000 -0.127 -0.000 -0.000 -0.095 -0.015 0.061 -1.800 72.800 0.642 2.051 
-0.000 -0.122 -0.000 0.012 -0.098 -0.007 0.054 -1.600 73.000 0.640 2.051 
-0.000 -0.125 -0.000 -0.005 -0.090 0.012 0.061 -1.600 73.800 0.635 2.051 
-0.000 -0.129 -0.000 -0.007 -0.093 0.007 0.066 -1.400 74.800 0.632 2.051 
-0.000 -0.134 -0.000 0.007 -0.103 0.020 0.063 -1.600 75.400 0.630 2.051 
-0.000 -0.137 -0.000 0.007 -0.105 0.010 0.063 -1.600 76.200 0.625 2.051 
-0.000 -0.125 -0.000 0.012 -0.098 0.010 0.056 -1.800 76.000 0.625 2.051 
-0.000 -0.161 -0.000 -0.020 -0.110 -0.005 0.085 -2.000 75.800 0.623 2.051 
-0.000 -0.081 -0.000 0.032 -0.076 0.029 0.027 -2.000 74.600 0.623 2.051 
-0.000 -0.095 -0.000 0.024 -0.083 0.015 0.037 -2.200 73.400 0.620 2.051 
-0.000 -0.115 -0.000 0.015 -0.093 0.012 0.051 -2.200 72.000 0.615 2.051 
-0.000 -0.129 -0.000 0.010 -0.100 0.002 0.059 -2.200 70.400 0.611 2.051 
-0.000 -0.125 -0.000 0.029 -0.107 0.012 0.051 -2.000 69.200 0.608 2.051 
-0.000 -0.103 -0.000 0.032 -0.093 0.022 0.039 -1.800 68.000 0.601 2.051 
-0.000 -0.090 -0.000 0.024 -0.078 0.012 0.034 -1.800 67.200 0.601 2.051 
-0.000 -0.093 -0.000 0.020 -0.078 -0.005 0.037 -1.800 66.200 0.601 2.051 
-0.000 -0.110 -0.000 0.017 -0.090 -0.002 0.046 -1.600 65.400 0.598 2.051 
-0.000 -0.085 -0.000 0.020 -0.073 -0.002 0.034 -1.600 64.600 0.596 2.051 
-0.000 -0.083 -0.000 0.020 -0.071 -0.002 0.032 -1.600 64.200 0.593 2.051 
-0.000 -0.081 -0.000 0.007 -0.063 -0.010 0.037 -1.800 63.800 0.591 2.051 
-0.000 -0.083 -0.000 0.020 -0.071 -0.005 0.032 -1.800 64.400 0.589 2.051 
-0.000 -0.081 -0.000 0.022 -0.071 -0.010 0.032 -1.800 64.800 0.586 2.051 
-0.000 -0.066 -0.000 0.005 -0.051 -0.007 0.029 -1.800 66.200 0.584 2.056 
-0.000 -0.066 -0.000 0.015 -0.056 -0.027 0.027 -1.800 67.600 0.584 2.061 
-0.000 -0.068 -0.000 0.007 -0.054 -0.020 0.029 -1.800 69.600 0.581 2.066 
-0.000 -0.061 -0.000 0.007 -0.049 -0.015 0.027 -1.800 71.400 0.579 2.071 
-0.000 -0.039 -0.000 0.002 -0.029 -0.024 0.017 -1.800 73.600 0.579 2.071 
-0.000 -0.022 -0.000 0.010 -0.020 -0.042 0.005 -1.800 75.600 0.576 2.071 
-0.000 -0.039 -0.000 -0.000 -0.029 -0.039 0.017 -1.800 77.800 0.576 2.071 
-0.000 -0.034 -0.000 0.010 -0.029 -0.042 0.012 -1.800 80.000 0.574 2.071 
-0.000 -0.002 -0.000 0.012 -0.007 -0.027 -0.005 -2.000 82.000 0.571 2.071 
-0.000 -0.000 -0.000 0.007 -0.002 -0.032 -0.005 -2.000 84.000 0.567 2.071 
-0.000 -0.042 -0.000 -0.010 -0.024 -0.059 0.022 -2.000 85.800 0.564 2.071 
-0.000 0.017 -0.000 0.010 0.010 -0.056 -0.015 -2.200 87.800 0.559 2.071 
-0.000 0.063 -0.000 0.022 0.037 -0.044 -0.042 -2.200 89.400 0.388 2.066 
-0.000 0.042 -0.000 0.017 0.024 -0.066 -0.029 -2.000 91.000 0.386 2.061 
-0.000 0.034 -0.000 0.012 0.020 -0.061 -0.024 -2.000 92.200 0.215 2.056 
-0.000 0.017 -0.000 0.002 0.012 -0.076 -0.012 -2.000 93.400 0.212 2.051 
-0.000 0.090 -0.000 0.029 0.054 -0.066 -0.056 -1.800 94.200 0.379 2.051 
-0.000 0.076 -0.000 0.002 0.056 -0.078 -0.042 -1.800 95.200 0.374 2.051 
-0.000 0.090 -0.000 0.012 0.063 -0.073 -0.051 -1.800 96.000 0.540 2.051 
-0.000 0.100 -0.000 0.007 0.073 -0.071 -0.054 -1.600 97.000 0.535 2.051 
-0.000 0.120 -0.000 0.012 0.085 -0.073 -0.066 -1.800 98.000 0.532 2.046 
-0.000 0.122 -0.000 -0.000 0.093 -0.081 -0.063 -1.800 99.000 0.530 2.042 
-0.000 0.132 -0.000 0.002 0.098 -0.068 -0.068 -1.800 99.800 0.530 2.037 
-0.000 0.149 -0.000 0.007 0.110 -0.066 -0.078 -2.000 100.600 0.525 2.032 
-0.000 0.151 -0.000 -0.002 0.115 -0.068 -0.078 -2.000 101.000 0.523 2.032 
-0.000 0.164 -0.000 0.002 0.122 -0.081 -0.085 -2.000 101.600 0.518 2.032 
-0.000 0.164 -0.000 -0.005 0.127 -0.063 -0.083 -2.000 101.600 0.513 2.032 
-0.000 0.183 -0.000 -0.015 0.147 -0.056 -0.088 -2.000 101.800 0.508 2.032 
-0.000 0.183 -0.000 -0.017 0.147 -0.061 -0.088 -2.000 101.600 0.503 2.032 
-0.000 0.186 -0.000 -0.017 0.149 -0.066 -0.090 -1.800 101.600 0.501 2.032 
-0.000 0.186 -0.000 -0.012 0.147 -0.044 -0.090 -1.800 101.400 0.496 2.032 
-0.000 0.190 -0.000 -0.024 0.156 -0.044 -0.090 -1.800 101.400 0.493 2.032 
-0.000 0.181 -0.000 -0.027 0.149 -0.037 -0.083 -1.800 101.200 0.488 2.032 
-0.000 0.178 -0.000 -0.027 0.149 -0.032 -0.083 -1.600 101.200 0.484 2.032 
-0.000 0.171 -0.000 -0.022 0.139 -0.024 -0.081 -1.600 101.000 0.481 2.032 
-0.000 0.164 -0.000 -0.027 0.137 -0.024 -0.076 -1.600 100.800 0.474 2.032 
-0.000 0.137 -0.000 -0.037 0.122 -0.020 -0.059 -1.800 100.600 0.471 2.032 
-0.000 0.112 -0.000 -0.029 0.100 -0.015 -0.049 -1.800 100.400 0.469 2.032 
-0.000 0.090 -0.000 -0.020 0.078 -0.005 -0.042 -1.800 100.200 0.466 2.032 
-0.000 0.105 -0.000 -0.020 0.090 0.015 -0.049 -2.000 100.000 0.464 2.032 
-0.000 0.081 -0.000 -0.049 0.085 0.007 -0.027 -2.000 99.800 0.459 2.046 
-0.000 0.061 -0.000 -0.037 0.066 0.007 -0.020 -1.800 99.400 0.452 2.061 
-0.000 0.015 -0.000 -0.042 0.032 0.010 0.005 -1.800 99.400 0.447 2.076 
-0.000 0.017 -0.000 -0.024 0.027 0.022 -0.002 -1.800 99.200 0.440 2.090 
-0.000 -0.015 -0.000 -0.027 0.002 0.017 0.015 -1.800 99.400 0.437 2.110 
-0.000 -0.029 -0.000 -0.029 -0.007 0.020 0.022 -1.600 99.400 0.435 2.129 
-0.000 -0.056 -0.000 -0.010 -0.037 0.017 0.029 -1.600 99.200 0.432 2.149 
-0.000 -0.066 -0.000 -0.012 -0.042 0.017 0.034 -1.600 99.200 0.430 2.168 
-0.000 -0.073 -0.000 -0.020 -0.044 0.020 0.042 -1.600 98.800 0.425 2.208 
-0.000 -0.088 -0.000 -0.017 -0.056 0.020 0.046 -1.800 98.400 0.422 2.247 
-0.000 -0.098 -0.000 -0.020 -0.063 0.029 0.054 -1.800 97.800 0.418 2.286 
-0.000 -0.103 -0.000 -0.012 -0.071 0.032 0.054 -1.800 97.000 0.410 2.325 
-0.000 -0.107 -0.000 -0.020 -0.071 0.029 0.059 -1.800 96.200 0.408 2.379 
-0.000 -0.120 -0.000 -0.015 -0.081 0.024 0.063 -2.000 95.200 0.403 2.432 
-0.000 -0.117 -0.000 -0.012 -0.081 0.017 0.061 -2.000 93.600 0.398 2.486 
-0.000 -0.117 -0.000 -0.007 -0.083 0.022 0.059 -2.000 92.000 0.393 2.540 
-0.000 -0.120 -0.000 -0.002 -0.088 0.022 0.059 -2.000 89.400 0.393 2.598 
-0.000 -0.120 -0.000 -0.010 -0.083 0.024 0.061 -2.000 87.000 0.391 2.657 
-0.000 -0.134 -0.000 -0.020 -0.090 0.027 0.071 -2.000 84.600 0.391 2.716 
-0.000 -0.137 -0.000 -0.015 -0.095 0.027 0.071 -1.800 82.200 0.388 2.774 
-0.000 -0.144 -0.000 -0.015 -0.100 0.029 0.076 -1.800 80.400 0.386 2.842 
-0.000 -0.115 -0.000 0.005 -0.088 0.024 0.054 -1.800 78.800 0.381 2.911 
-0.000 -0.151 -0.000 -0.010 -0.107 0.015 0.076 -1.800 78.000 0.379 2.979 
-0.000 -0.120 -0.000 0.007 -0.093 0.029 0.056 -1.800 77.200 0.374 3.048 
-0.000 -0.139 -0.000 -0.015 -0.095 0.029 0.073 -1.800 77.200 0.371 3.106 
-0.000 -0.110 -0.000 -0.000 -0.081 0.037 0.054 -1.600 77.200 0.369 3.165 
-0.000 -0.115 -0.000 -0.000 -0.085 0.029 0.056 -1.800 77.800 0.366 3.223 
-0.000 -0.115 -0.000 0.010 -0.090 0.027 0.051 -1.800 78.600 0.364 3.282 
-0.000 -0.105 -0.000 -0.015 -0.071 0.046 0.056 -1.800 79.400 0.364 3.331 
-0.000 -0.105 -0.000 -0.015 -0.071 0.061 0.056 -1.800 80.200 0.361 3.380 
-0.000 -0.083 -0.000 -0.002 -0.061 0.083 0.039 -2.000 81.000 0.361 3.429 
-0.000 -0.066 -0.000 -0.020 -0.039 0.105 0.037 -2.000 81.600 0.359 3.477 
-0.000 -0.049 -0.000 -0.022 -0.024 0.117 0.029 -2.000 82.800 0.357 3.516 
-0.000 -0.044 -0.000 -0.022 -0.022 0.105 0.027 -2.000 83.800 0.357 3.556 
-0.000 -0.029 -0.000 -0.027 -0.007 0.068 0.022 -1.800 85.400 0.354 3.595 
-0.000 -0.000 -0.000 -0.044 0.022 -0.005 0.012 -1.800 86.800 0.352 3.634 
-0.000 -0.002 -0.000 -0.051 0.024 -0.061 0.017 -1.800 88.200 0.352 3.653 
-0.000 0.012 -0.000 -0.054 0.037 -0.098 0.010 -1.800 89.600 0.352 3.673 
-0.000 0.029 -0.000 -0.051 0.049 -0.112 -0.000 -1.800 90.400 0.352 3.692 
-0.000 0.039 -0.000 -0.054 0.056 -0.122 -0.005 -1.800 91.200 0.352 3.712 
-0.000 0.049 -0.000 -0.051 0.063 -0.139 -0.010 -1.800 91.200 0.347 3.712 
-0.000 0.066 -0.000 -0.056 0.078 -0.156 -0.017 -1.800 91.000 0.344 3.712 
-0.000 0.088 -0.000 -0.051 0.093 -0.168 -0.029 -1.800 90.200 0.342 3.712 
-0.000 0.095 -0.000 -0.049 0.098 -0.176 -0.034 -2.000 89.200 0.337 3.712 
-0.000 0.073 -0.000 -0.059 0.085 -0.164 -0.020 -2.000 88.400 0.335 3.697 
-0.000 0.063 -0.000 -0.042 0.068 -0.149 -0.020 -2.000 87.600 0.335 3.683 
-0.000 0.061 -0.000 -0.024 0.059 -0.105 -0.024 -2.000 87.200 0.332 3.668 
-0.000 0.042 -0.000 -0.015 0.039 -0.071 -0.017 -1.800 86.800 0.330 3.653 
-0.000 -0.002 -0.000 -0.007 0.002 -0.076 0.002 -1.800 86.600 0.330 3.639 
-0.000 -0.024 -0.000 0.002 -0.020 -0.056 0.010 -1.800 86.400 0.330 3.624 
-0.000 -0.090 -0.000 -0.007 -0.063 -0.046 0.046 -1.800 86.000 0.327 3.609 
-0.000 -0.063 -0.000 0.017 -0.056 -0.007 0.024 -1.800 85.600 0.327 3.595 
-0.000 -0.100 -0.000 0.022 -0.085 -0.007 0.042 -1.800 85.200 0.325 3.575 
-0.000 -0.129 -0.000 0.024 -0.107 -0.010 0.054 -1.800 84.800 0.322 3.556 
-0.000 -0.137 -0.000 0.032 -0.117 0.005 0.056 -2.000 84.400 0.320 3.536 
-0.000 -0.144 -0.000 0.027 -0.120 0.005 0.061 -2.000 84.000 0.317 3.516 
-0.000 -0.156 -0.000 0.020 -0.127 0.005 0.068 -2.000 83.400 0.315 3.492 
-0.000 -0.151 -0.000 0.027 -0.127 -0.012 0.063 -2.000 83.000 0.310 3.468 
-0.000 0.239 -0.000 0.005 0.178 -0.220 -0.125 -2.000 82.200 0.308 3.443 
-0.000 -0.183 -0.000 -0.000 -0.137 0.029 0.090 -2.000 81.400 0.303 3.419 
-0.000 -0.134 -0.000 0.054 -0.127 -0.029 0.046 -1.800 80.600 0.300 3.399 
-0.000 -0.327 -0.000 0.034 -0.261 0.095 0.149 -1.800 79.800 0.298 3.380 
-0.000 -0.186 -0.000 0.022 -0.149 0.032 0.083 -1.800 78.600 0.295 3.360 
-0.000 -0.156 -0.000 0.007 -0.120 0.010 0.073 -1.800 77.600 0.293 3.341 
-0.000 -0.161 -0.000 -0.012 -0.115 0.005 0.083 -1.800 76.000 0.288 3.321 
-0.000 -0.178 -0.000 -0.034 -0.115 -0.012 0.098 -1.600 74.600 0.286 3.302 
-0.000 -0.208 -0.000 -0.024 -0.142 -0.002 0.110 -1.800 73.200 0.281 3.282 
-0.000 -0.210 -0.000 -0.044 -0.134 0.007 0.117 -1.800 72.000 0.278 3.263 
-0.000 -0.215 -0.000 -0.063 -0.129 0.010 0.127 -1.800 71.400 0.276 3.243 
-0.000 -0.256 -0.000 -0.085 -0.149 -0.024 0.154 -1.800 71.000 0.274 3.223 
-0.000 -0.278 -0.000 -0.110 -0.154 -0.059 0.173 -1.800 71.400 0.274 3.204 
-0.000 -0.310 -0.000 -0.112 -0.176 -0.093 0.190 -1.800 71.800 0.269 3.184 
-0.000 -0.320 -0.000 -0.156 -0.161 -0.195 0.210 -1.800 72.800 0.266 3.160 
-0.000 -0.264 -0.000 -0.178 -0.107 -0.317 0.188 -1.800 74.000 0.261 3.136 
-0.000 -0.271 -0.000 -0.149 -0.127 -0.410 0.183 -1.800 75.400 0.259 3.111 
-0.000 -0.281 -0.000 -0.103 -0.159 -0.623 0.173 -1.800 77.000 0.254 3.087 
-0.000 -0.325 -0.000 -0.085 -0.200 -0.828 0.188 -1.800 78.400 0.252 3.062 
-0.000 -0.400 -0.000 -0.049 -0.276 -0.899 0.215 -1.800 80.000 0.249 3.038 
-0.000 -0.305 -0.000 0.042 -0.249 -0.821 0.137 -1.800 81.600 0.247 3.013 
-0.000 -0.330 -0.000 0.068 -0.281 -0.772 0.139 -2.000 83.200 0.244 2.989 
-0.000 -0.300 -0.000 0.134 -0.291 -0.740 0.103 -2.000 84.800 0.242 2.960 
-0.000 -0.325 -0.000 0.178 -0.332 -0.606 0.100 -2.000 86.200 0.239 2.930 
-0.000 -0.278 -0.000 0.186 -0.300 -0.508 0.076 -2.000 86.800 0.234 2.901 
-0.000 -0.247 -0.000 0.154 -0.261 -0.400 0.071 -2.000 87.600 0.232 2.872 
-0.000 -0.225 -0.000 0.112 -0.225 -0.276 0.073 -2.000 87.000 0.230 2.842 
-0.000 -0.205 -0.000 0.085 -0.195 -0.186 0.071 -2.000 86.400 0.227 2.813 
-0.000 -0.178 -0.000 0.056 -0.161 -0.105 0.068 -2.000 85.200 0.225 2.784 
-0.000 -0.164 -0.000 0.032 -0.137 -0.061 0.068 -2.000 83.800 0.222 2.755 
-0.000 -0.127 -0.000 0.027 -0.107 -0.032 0.051 -2.000 82.400 0.222 2.725 
-0.000 -0.085 -0.000 0.037 -0.081 -0.012 0.029 -1.800 80.800 0.220 2.696 
-0.000 -0.088 -0.000 0.039 -0.085 -0.000 0.029 -1.800 79.800 0.220 2.667 
-0.000 -0.095 -0.000 0.042 -0.090 0.007 0.032 -1.800 78.600 0.217 2.637 
-0.000 -0.098 -0.000 0.042 -0.093 0.015 0.032 -1.800 78.200 0.215 2.608 
-0.000 -0.093 -0.000 0.034 -0.085 0.010 0.032 -1.800 77.800 0.212 2.579 
-0.000 -0.103 -0.000 0.042 -0.098 0.027 0.034 -2.000 77.600 0.210 2.549 
-0.000 -0.115 -0.000 0.032 -0.100 0.017 0.044 -2.000 77.200 0.208 2.520 
-0.000 -0.081 -0.000 0.039 -0.078 0.032 0.024 -2.000 76.400 0.208 2.491 
-0.000 -0.090 -0.000 0.042 -0.088 0.024 0.029 -2.000 75.600 0.205 2.462 
-0.000 -0.085 -0.000 0.049 -0.088 0.034 0.024 -2.000 74.600 0.205 2.432 
-0.000 -0.083 -0.000 0.044 -0.083 0.027 0.024 -2.000 73.400 0.203 2.403 
-0.000 -0.088 -0.000 0.039 -0.085 0.024 0.029 -1.800 72.600 0.203 2.374 
-0.000 -0.078 -0.000 0.039 -0.078 0.022 0.024 -1.800 71.600 0.203 2.344 
-0.000 -0.076 -0.000 0.046 -0.078 0.034 0.020 -1.800 71.400 0.200 2.315 
-0.000 -0.073 -0.000 0.044 -0.076 0.027 0.020 -1.800 71.000 0.198 2.286 
-0.000 -0.068 -0.000 0.042 -0.071 0.017 0.017 -1.800 70.800 0.198 2.252 
-0.000 -0.083 -0.000 0.029 -0.076 0.015 0.029 -1.800 70.400 0.195 2.217 
-0.000 -0.083 -0.000 0.039 -0.081 0.029 0.027 -1.800 70.400 0.195 2.183 
-0.000 -0.071 -0.000 0.037 -0.071 0.017 0.022 -1.600 70.600 0.193 2.149 
-0.000 -0.061 -0.000 0.037 -0.063 0.017 0.017 -1.800 72.200 0.193 2.115 
-0.000 -0.042 -0.000 0.044 -0.051 0.010 0.005 -1.800 73.800 0.190 2.081 
-0.000 -0.046 -0.000 0.046 -0.056 0.020 0.005 -1.800 76.000 0.190 2.046 
