I II III aVR aVL aVF V1 AO SPO2
-0.022 -0.107 -0.071 0.059 0.032 -0.095 -0.010 -8.000 1.817 
-0.037 -0.112 -0.056 0.066 0.020 -0.093 0.012 -8.000 1.807 
-0.042 -0.071 -0.007 0.046 -0.005 -0.049 0.007 -8.000 1.797 
-0.037 -0.046 0.005 0.034 -0.012 -0.027 0.005 -8.000 1.788 
-0.049 -0.078 -0.017 0.059 -0.010 -0.054 -0.017 -8.000 1.778 
-0.034 -0.090 -0.046 0.059 0.012 -0.073 -0.010 -8.000 1.792 
-0.042 -0.081 -0.027 0.056 -0.000 -0.059 0.010 -8.000 1.807 
-0.027 -0.078 -0.032 0.044 0.012 -0.063 -0.007 -8.000 1.822 
-0.029 -0.090 -0.042 0.051 0.017 -0.076 -0.015 -8.000 1.836 
-0.042 -0.098 -0.046 0.066 0.007 -0.076 -0.007 -8.000 1.895 
-0.039 -0.120 -0.068 0.073 0.022 -0.100 0.007 -8.000 1.954 
-0.024 -0.095 -0.056 0.054 0.024 -0.083 -0.000 -8.000 2.012 
-0.034 -0.063 -0.020 0.044 -0.002 -0.046 -0.002 -8.000 2.071 
-0.044 -0.051 0.010 0.039 -0.017 -0.029 -0.002 -8.000 2.183 
-0.032 -0.037 0.002 0.032 -0.012 -0.020 -0.002 -8.000 2.295 
-0.022 -0.063 -0.022 0.034 0.010 -0.051 -0.020 -8.000 2.408 
-0.022 -0.088 -0.049 0.046 0.022 -0.076 -0.015 -7.800 2.520 
-0.037 -0.095 -0.037 0.056 0.012 -0.076 -0.012 -7.800 2.672 
-0.024 -0.068 -0.024 0.037 0.010 -0.056 -0.010 -7.800 2.823 
-0.024 -0.054 -0.012 0.032 0.002 -0.042 -0.020 -7.800 2.974 
-0.012 -0.042 -0.010 0.017 0.010 -0.034 -0.010 -7.800 3.126 
-0.020 -0.034 0.002 0.020 -0.002 -0.024 0.002 -7.800 3.297 
-0.012 -0.002 0.024 -0.000 -0.010 0.005 0.024 -7.800 3.468 
-0.015 0.017 0.046 -0.007 -0.022 0.024 0.020 -7.800 3.639 
-0.000 0.017 0.032 -0.015 -0.007 0.017 0.005 -7.800 3.810 
-0.010 -0.037 -0.005 0.012 0.010 -0.032 0.007 -7.800 4.083 
0.034 -0.005 -0.022 -0.022 0.037 -0.022 0.005 -7.800 4.357 
0.027 0.039 0.029 -0.042 0.007 0.027 0.017 -8.000 4.630 
0.024 0.073 0.068 -0.059 -0.012 0.061 -0.000 -8.000 4.904 
0.010 0.076 0.081 -0.049 -0.027 0.071 -0.007 -8.000 4.918 
0.002 0.024 0.039 -0.022 -0.010 0.024 -0.032 -8.000 4.933 
-0.005 -0.039 -0.017 0.015 0.015 -0.037 -0.037 -8.000 4.947 
0.007 -0.032 -0.020 0.002 0.024 -0.034 -0.046 -8.000 4.962 
0.005 -0.024 -0.010 -0.000 0.017 -0.027 -0.044 -8.000 4.962 
0.015 -0.063 -0.061 0.017 0.046 -0.071 -0.042 -8.000 4.962 
0.007 -0.068 -0.061 0.024 0.042 -0.071 -0.046 -8.000 4.962 
-0.002 -0.076 -0.059 0.032 0.037 -0.073 -0.071 -8.000 4.962 
-0.012 -0.093 -0.066 0.046 0.034 -0.085 -0.076 -8.000 4.962 
-0.010 -0.085 -0.061 0.042 0.034 -0.081 -0.066 -8.000 4.962 
-0.022 -0.105 -0.066 0.056 0.032 -0.093 -0.037 -8.000 4.962 
-0.034 -0.115 -0.063 0.066 0.024 -0.098 -0.027 -8.000 4.962 
-0.022 -0.110 -0.071 0.059 0.034 -0.098 -0.024 -8.000 4.943 
-0.032 -0.132 -0.078 0.071 0.034 -0.115 -0.022 -8.000 4.923 
-0.024 -0.134 -0.090 0.071 0.044 -0.122 -0.024 -8.000 4.904 
-0.027 -0.117 -0.073 0.063 0.032 -0.103 -0.017 -7.800 4.884 
-0.037 -0.088 -0.034 0.054 0.007 -0.068 -0.020 -8.000 4.850 
-0.022 -0.061 -0.024 0.034 0.010 -0.049 -0.027 -8.000 4.816 
-0.027 -0.066 -0.024 0.039 0.007 -0.051 -0.022 -8.000 4.781 
-0.049 -0.081 -0.017 0.059 -0.007 -0.056 -0.015 -8.000 4.747 
-0.037 -0.078 -0.027 0.051 0.002 -0.059 -0.017 -8.000 4.708 
-0.020 -0.088 -0.051 0.046 0.024 -0.078 -0.022 -8.000 4.669 
-0.027 -0.095 -0.054 0.054 0.022 -0.081 -0.015 -8.000 4.630 
-0.034 -0.090 -0.046 0.059 0.012 -0.073 -0.020 -7.800 4.591 
-0.029 -0.076 -0.029 0.044 0.010 -0.061 -0.017 -7.800 4.552 
-0.024 -0.071 -0.032 0.042 0.012 -0.059 -0.012 -7.800 4.513 
-0.024 -0.076 -0.042 0.046 0.015 -0.063 -0.012 -7.800 4.474 
-0.022 -0.066 -0.034 0.039 0.012 -0.054 -0.010 -7.800 4.435 
-0.032 -0.063 -0.020 0.042 -0.000 -0.046 -0.020 -7.800 4.386 
-0.022 -0.066 -0.029 0.037 0.012 -0.054 -0.020 -7.800 4.337 
-0.020 -0.095 -0.061 0.051 0.029 -0.085 -0.017 -7.800 4.288 
-0.010 -0.105 -0.081 0.051 0.044 -0.100 -0.010 -7.800 4.239 
-0.012 -0.085 -0.051 0.039 0.032 -0.078 -0.010 -7.800 4.181 
-0.022 -0.078 -0.037 0.042 0.017 -0.066 -0.002 -7.800 4.122 
-0.029 -0.093 -0.044 0.051 0.017 -0.078 0.007 -8.000 4.063 
-0.049 -0.125 -0.061 0.081 0.015 -0.100 0.051 -8.000 4.005 
-0.044 -0.134 -0.073 0.081 0.024 -0.112 0.056 -8.000 3.927 
-0.044 -0.112 -0.054 0.071 0.012 -0.090 0.051 -8.000 3.849 
-0.029 -0.083 -0.037 0.049 0.012 -0.068 0.034 -8.000 3.770 
0.010 -0.005 -0.002 -0.007 0.012 -0.010 0.017 -8.000 3.692 
0.120 0.117 0.010 -0.125 0.061 0.059 -0.015 -8.000 3.614 
0.295 0.261 -0.024 -0.283 0.166 0.115 -0.054 -8.000 3.536 
0.501 0.437 -0.051 -0.474 0.283 0.188 -0.088 -8.000 3.458 
0.696 0.606 -0.068 -0.662 0.393 0.259 -0.203 -8.200 3.380 
0.794 0.733 -0.044 -0.772 0.427 0.337 -0.369 -8.000 3.297 
0.593 0.740 0.161 -0.674 0.225 0.444 -0.354 -8.000 3.214 
0.110 0.769 0.679 -0.449 -0.274 0.716 -0.212 -8.000 3.131 
-0.278 0.757 1.053 -0.247 -0.657 0.896 -0.139 -7.800 3.048 
-0.493 0.650 1.153 -0.083 -0.818 0.896 -0.032 -7.800 2.979 
-0.505 0.444 0.960 0.027 -0.728 0.698 -0.063 -7.800 2.911 
-0.457 0.215 0.694 0.110 -0.564 0.444 -0.144 -7.800 2.842 
-0.369 0.056 0.440 0.149 -0.396 0.242 -0.178 -7.800 2.774 
-0.232 0.042 0.286 0.090 -0.252 0.159 -0.176 -7.800 2.725 
-0.176 -0.010 0.181 0.085 -0.171 0.078 -0.139 -8.000 2.676 
-0.149 -0.071 0.093 0.103 -0.112 0.005 -0.073 -8.000 2.628 
-0.105 -0.081 0.044 0.083 -0.063 -0.027 -0.051 -8.000 2.579 
-0.054 -0.071 -0.000 0.054 -0.017 -0.044 -0.056 -8.000 2.549 
-0.020 -0.068 -0.037 0.039 0.015 -0.059 -0.042 -8.000 2.520 
-0.010 -0.083 -0.054 0.037 0.032 -0.078 -0.022 -8.000 2.491 
-0.010 -0.088 -0.059 0.039 0.034 -0.083 -0.010 -8.000 2.462 
-0.002 -0.073 -0.056 0.032 0.034 -0.071 -0.002 -8.000 2.447 
-0.010 -0.090 -0.066 0.044 0.037 -0.085 0.005 -7.800 2.432 
-0.012 -0.093 -0.063 0.044 0.034 -0.085 0.007 -8.000 2.418 
-0.005 -0.078 -0.056 0.034 0.034 -0.076 0.010 -8.000 2.403 
-0.007 -0.071 -0.049 0.032 0.029 -0.066 0.012 -8.000 2.403 
0.010 -0.078 -0.073 0.027 0.049 -0.083 0.007 -8.000 2.403 
0.015 -0.083 -0.083 0.027 0.056 -0.090 -0.000 -8.000 2.403 
0.005 -0.076 -0.068 0.029 0.044 -0.078 0.007 -8.000 2.403 
0.012 -0.076 -0.073 0.024 0.051 -0.081 0.012 -8.000 2.408 
0.020 -0.088 -0.088 0.024 0.063 -0.098 0.007 -8.000 2.413 
0.010 -0.081 -0.076 0.029 0.051 -0.085 0.012 -7.800 2.418 
0.010 -0.071 -0.063 0.022 0.046 -0.076 0.010 -7.800 2.422 
0.017 -0.063 -0.066 0.017 0.049 -0.071 0.007 -7.800 2.422 
0.015 -0.073 -0.076 0.024 0.051 -0.081 -0.000 -7.800 2.422 
0.005 -0.085 -0.078 0.034 0.049 -0.088 0.005 -7.800 2.422 
0.007 -0.083 -0.076 0.032 0.049 -0.085 0.012 -7.800 2.422 
0.012 -0.076 -0.076 0.027 0.051 -0.081 0.012 -7.800 2.413 
0.012 -0.081 -0.083 0.029 0.054 -0.085 0.010 -7.800 2.403 
0.012 -0.081 -0.076 0.027 0.054 -0.085 0.015 -7.800 2.393 
0.007 -0.063 -0.054 0.020 0.039 -0.066 0.022 -7.800 2.383 
0.017 -0.054 -0.059 0.012 0.044 -0.061 0.012 -7.800 2.364 
0.037 -0.063 -0.081 0.005 0.068 -0.081 0.007 -7.800 2.344 
0.044 -0.059 -0.085 -0.000 0.073 -0.081 0.010 -7.800 2.325 
0.037 -0.039 -0.059 -0.007 0.056 -0.056 0.022 -7.800 2.305 
0.054 -0.017 -0.054 -0.027 0.063 -0.044 0.024 -7.800 2.281 
0.061 -0.020 -0.061 -0.029 0.071 -0.049 0.027 -8.000 2.256 
0.056 -0.017 -0.059 -0.027 0.066 -0.044 0.037 -8.000 2.232 
0.051 -0.017 -0.054 -0.024 0.061 -0.042 0.027 -8.200 2.208 
0.056 -0.017 -0.061 -0.024 0.066 -0.044 0.017 -8.200 2.183 
0.051 -0.032 -0.066 -0.017 0.068 -0.056 0.017 -8.200 2.159 
0.044 -0.032 -0.061 -0.012 0.061 -0.054 0.027 -8.200 2.134 
0.042 -0.032 -0.061 -0.010 0.059 -0.051 0.032 -8.200 2.110 
0.061 -0.027 -0.071 -0.024 0.076 -0.056 0.024 -8.200 2.051 
0.054 -0.027 -0.068 -0.020 0.068 -0.054 0.024 -8.000 1.993 
0.046 -0.027 -0.061 -0.015 0.061 -0.049 0.037 -8.000 1.934 
0.044 -0.007 -0.034 -0.027 0.049 -0.029 0.039 -8.000 1.875 
0.044 -0.005 -0.034 -0.027 0.046 -0.027 0.034 -8.000 1.851 
0.042 -0.010 -0.037 -0.022 0.046 -0.029 0.037 -8.200 1.827 
0.046 -0.012 -0.039 -0.027 0.054 -0.034 0.037 -8.200 1.802 
0.051 0.010 -0.024 -0.039 0.046 -0.015 0.034 -8.200 1.778 
0.051 0.010 -0.032 -0.034 0.046 -0.015 0.037 -8.200 1.748 
0.044 -0.000 -0.032 -0.027 0.044 -0.022 0.039 -8.200 1.719 
0.049 0.002 -0.029 -0.034 0.049 -0.022 0.032 -8.200 1.690 
0.044 0.015 -0.020 -0.034 0.037 -0.007 0.034 -8.200 1.661 
0.063 0.020 -0.029 -0.049 0.054 -0.012 0.029 -8.000 1.631 
0.066 0.020 -0.034 -0.049 0.056 -0.012 0.017 -8.000 1.602 
0.063 0.027 -0.029 -0.049 0.051 -0.005 0.024 -8.000 1.573 
0.066 0.032 -0.020 -0.056 0.051 -0.000 0.017 -8.000 1.543 
0.071 0.032 -0.024 -0.059 0.056 -0.002 0.010 -8.000 1.514 
0.066 0.027 -0.029 -0.051 0.054 -0.005 0.002 -8.000 1.485 
0.063 0.027 -0.017 -0.054 0.051 -0.005 -0.002 -8.000 1.455 
0.054 0.027 -0.007 -0.049 0.042 -0.000 -0.000 -8.000 1.426 
0.054 0.022 -0.022 -0.042 0.044 -0.005 -0.007 -8.000 1.402 
0.061 0.002 -0.044 -0.039 0.061 -0.027 -0.015 -8.000 1.377 
0.054 -0.002 -0.039 -0.034 0.056 -0.029 -0.015 -7.800 1.353 
0.054 -0.007 -0.042 -0.032 0.059 -0.034 -0.012 -7.800 1.328 
0.051 -0.022 -0.054 -0.024 0.063 -0.046 -0.017 -7.800 1.309 
0.037 -0.037 -0.056 -0.007 0.056 -0.054 -0.015 -7.800 1.289 
0.024 -0.039 -0.049 -0.000 0.044 -0.051 -0.012 -7.800 1.270 
0.024 -0.046 -0.054 0.002 0.049 -0.059 -0.005 -7.800 1.250 
0.027 -0.051 -0.061 0.005 0.054 -0.063 -0.010 -7.800 1.236 
0.024 -0.061 -0.068 0.010 0.056 -0.073 -0.020 -7.800 1.221 
0.020 -0.061 -0.066 0.015 0.051 -0.071 -0.015 -7.800 1.206 
0.024 -0.054 -0.063 0.007 0.051 -0.066 -0.015 -7.800 1.192 
0.027 -0.059 -0.071 0.010 0.056 -0.071 -0.024 -7.800 1.177 
0.017 -0.063 -0.071 0.020 0.049 -0.071 -0.024 -7.600 1.162 
0.020 -0.059 -0.063 0.012 0.049 -0.068 -0.022 -7.600 1.148 
0.017 -0.059 -0.059 0.012 0.046 -0.066 -0.020 -7.600 1.133 
0.010 -0.063 -0.056 0.020 0.042 -0.068 -0.020 -7.800 1.114 
0.005 -0.071 -0.061 0.027 0.042 -0.073 -0.017 -7.800 1.094 
0.005 -0.076 -0.066 0.029 0.044 -0.078 -0.012 -7.800 1.074 
0.005 -0.078 -0.068 0.029 0.044 -0.081 -0.010 -7.800 1.055 
0.010 -0.083 -0.076 0.029 0.051 -0.088 -0.010 -7.800 1.031 
-0.000 -0.088 -0.076 0.039 0.044 -0.088 -0.010 -7.800 1.006 
-0.002 -0.088 -0.063 0.034 0.042 -0.085 -0.005 -7.800 0.982 
0.007 -0.081 -0.073 0.029 0.049 -0.083 -0.005 -7.800 0.957 
0.007 -0.090 -0.085 0.037 0.054 -0.093 -0.005 -7.800 0.943 
0.005 -0.093 -0.081 0.037 0.051 -0.095 -0.007 -7.800 0.928 
0.012 -0.083 -0.071 0.024 0.054 -0.088 -0.005 -7.800 0.913 
0.002 -0.078 -0.061 0.029 0.042 -0.078 -0.007 -7.800 0.899 
-0.012 -0.090 -0.059 0.042 0.034 -0.083 0.002 -7.800 0.899 
-0.000 -0.093 -0.076 0.039 0.046 -0.093 -0.007 -7.800 0.899 
0.015 -0.088 -0.085 0.029 0.059 -0.095 -0.012 -7.800 0.899 
0.017 -0.093 -0.090 0.029 0.063 -0.100 -0.017 -7.800 0.899 
0.005 -0.103 -0.085 0.039 0.056 -0.105 -0.017 -7.800 0.933 
0.007 -0.095 -0.085 0.037 0.056 -0.098 -0.020 -7.800 0.967 
0.012 -0.083 -0.076 0.027 0.054 -0.088 -0.017 -7.800 1.001 
0.017 -0.083 -0.081 0.024 0.059 -0.090 -0.022 -7.800 1.035 
0.022 -0.083 -0.085 0.022 0.063 -0.093 -0.027 -7.800 1.109 
0.022 -0.073 -0.076 0.017 0.059 -0.083 -0.027 -7.800 1.182 
0.022 -0.061 -0.066 0.012 0.054 -0.071 -0.032 -7.800 1.255 
0.024 -0.056 -0.066 0.010 0.054 -0.068 -0.034 -7.800 1.328 
0.032 -0.051 -0.076 0.007 0.059 -0.066 -0.032 -8.000 1.441 
0.024 -0.044 -0.054 0.002 0.046 -0.056 -0.017 -8.000 1.553 
0.027 -0.020 -0.029 -0.012 0.037 -0.032 -0.005 -8.000 1.665 
0.029 -0.007 -0.020 -0.020 0.034 -0.022 -0.000 -8.000 1.778 
0.037 0.002 -0.017 -0.027 0.037 -0.015 0.005 -8.000 1.915 
0.046 0.017 -0.012 -0.039 0.039 -0.005 -0.002 -8.000 2.051 
0.054 0.032 -0.002 -0.051 0.039 0.005 -0.005 -8.000 2.188 
0.066 0.042 -0.002 -0.063 0.046 0.010 -0.012 -8.000 2.325 
0.068 0.059 0.012 -0.073 0.039 0.024 -0.010 -8.000 2.457 
0.061 0.068 0.029 -0.076 0.027 0.039 -0.012 -8.000 2.589 
0.061 0.056 0.017 -0.068 0.034 0.027 -0.032 -8.000 2.720 
0.056 0.022 -0.015 -0.049 0.046 -0.005 -0.054 -8.000 2.852 
0.039 -0.015 -0.027 -0.024 0.046 -0.034 -0.056 -8.000 2.965 
0.022 -0.015 -0.017 -0.012 0.029 -0.024 -0.059 -8.000 3.077 
0.022 -0.015 -0.015 -0.015 0.029 -0.024 -0.059 -8.000 3.189 
0.042 -0.034 -0.056 -0.012 0.059 -0.054 -0.068 -8.000 3.302 
0.051 -0.056 -0.085 -0.007 0.081 -0.081 -0.088 -8.000 3.380 
0.046 -0.081 -0.105 0.007 0.088 -0.103 -0.090 -8.000 3.458 
0.039 -0.093 -0.107 0.015 0.085 -0.112 -0.076 -8.000 3.536 
0.037 -0.093 -0.110 0.020 0.083 -0.110 -0.068 -8.000 3.614 
0.029 -0.085 -0.088 0.015 0.073 -0.100 -0.054 -8.000 3.653 
0.022 -0.078 -0.078 0.017 0.061 -0.088 -0.044 -8.000 3.692 
0.027 -0.071 -0.078 0.012 0.063 -0.083 -0.042 -8.000 3.731 
0.039 -0.076 -0.090 0.007 0.078 -0.095 -0.046 -8.000 3.770 
0.027 -0.071 -0.078 0.012 0.063 -0.083 -0.034 -8.000 3.780 
0.017 -0.059 -0.056 0.012 0.046 -0.066 -0.037 -8.000 3.790 
0.015 -0.061 -0.056 0.015 0.046 -0.068 -0.034 -8.000 3.800 
0.012 -0.076 -0.066 0.022 0.051 -0.081 -0.032 -8.000 3.810 
0.012 -0.081 -0.071 0.024 0.054 -0.085 -0.029 -8.000 3.800 
0.017 -0.081 -0.073 0.020 0.059 -0.088 -0.032 -7.800 3.790 
0.024 -0.078 -0.081 0.017 0.063 -0.090 -0.029 -7.800 3.780 
0.022 -0.078 -0.078 0.017 0.061 -0.088 -0.027 -7.800 3.770 
0.022 -0.076 -0.078 0.017 0.061 -0.085 -0.027 -8.000 3.756 
0.012 -0.056 -0.051 0.015 0.042 -0.061 -0.037 -8.000 3.741 
0.007 -0.056 -0.051 0.020 0.037 -0.059 -0.039 -8.000 3.726 
0.007 -0.061 -0.054 0.020 0.039 -0.063 -0.034 -8.000 3.712 
0.005 -0.063 -0.049 0.020 0.037 -0.066 -0.037 -8.000 3.658 
-0.000 -0.051 -0.044 0.022 0.027 -0.051 -0.037 -8.000 3.604 
-0.002 -0.054 -0.037 0.022 0.024 -0.051 -0.029 -8.000 3.551 
-0.005 -0.063 -0.039 0.024 0.027 -0.061 -0.029 -7.800 3.497 
-0.000 -0.059 -0.034 0.017 0.029 -0.059 -0.027 -7.800 3.458 
0.002 -0.054 -0.034 0.015 0.029 -0.054 -0.027 -7.800 3.419 
0.002 -0.054 -0.044 0.020 0.029 -0.054 -0.024 -7.800 3.380 
0.002 -0.068 -0.046 0.022 0.037 -0.068 -0.012 -7.800 3.341 
-0.020 -0.068 -0.029 0.034 0.015 -0.059 0.002 -7.800 3.287 
-0.032 -0.085 -0.037 0.051 0.012 -0.068 0.037 -7.800 3.233 
-0.024 -0.098 -0.054 0.051 0.024 -0.085 0.056 -7.800 3.179 
-0.024 -0.090 -0.044 0.046 0.022 -0.078 0.054 -8.000 3.126 
-0.015 -0.066 -0.032 0.032 0.020 -0.059 0.032 -8.000 3.062 
0.015 0.015 0.015 -0.022 0.007 0.007 0.015 -8.000 2.999 
0.103 0.134 0.049 -0.127 0.037 0.083 0.010 -8.000 2.935 
0.256 0.286 0.051 -0.281 0.115 0.159 -0.007 -8.000 2.872 
0.474 0.515 0.063 -0.505 0.217 0.278 -0.073 -8.000 2.799 
0.691 0.733 0.068 -0.725 0.325 0.388 -0.269 -8.000 2.725 
0.811 0.847 0.059 -0.840 0.388 0.442 -0.440 -8.000 2.652 
0.662 0.852 0.217 -0.769 0.237 0.523 -0.469 -8.000 2.579 
0.149 0.884 0.757 -0.527 -0.293 0.811 -0.359 -8.000 2.515 
-0.208 0.852 1.079 -0.332 -0.632 0.957 -0.374 -8.000 2.452 
-0.422 0.667 1.101 -0.127 -0.755 0.879 -0.281 -8.000 2.388 
-0.452 0.381 0.845 0.029 -0.642 0.608 -0.295 -8.000 2.325 
-0.408 0.125 0.554 0.132 -0.469 0.330 -0.271 -8.000 2.271 
-0.295 0.063 0.381 0.105 -0.327 0.212 -0.269 -8.000 2.217 
-0.190 0.039 0.247 0.068 -0.210 0.134 -0.208 -8.000 2.164 
-0.151 -0.039 0.129 0.088 -0.132 0.037 -0.129 -8.000 2.110 
-0.127 -0.098 0.046 0.105 -0.078 -0.034 -0.066 -8.000 2.081 
-0.090 -0.107 0.005 0.088 -0.037 -0.061 -0.056 -8.000 2.051 
-0.046 -0.078 -0.015 0.054 -0.007 -0.054 -0.042 -8.000 2.022 
-0.034 -0.083 -0.032 0.051 0.007 -0.066 -0.022 -7.800 1.993 
-0.032 -0.078 -0.032 0.049 0.007 -0.061 -0.000 -7.800 1.978 
-0.020 -0.078 -0.037 0.039 0.020 -0.068 0.007 -7.800 1.963 
0.005 -0.085 -0.071 0.032 0.049 -0.088 0.012 -7.800 1.949 
0.002 -0.093 -0.081 0.039 0.049 -0.093 0.022 -8.000 1.934 
-0.002 -0.081 -0.059 0.032 0.039 -0.078 0.012 -8.000 1.934 
0.002 -0.081 -0.056 0.027 0.044 -0.081 0.015 -8.000 1.934 
-0.002 -0.083 -0.066 0.037 0.039 -0.081 0.020 -8.000 1.934 
0.005 -0.081 -0.068 0.029 0.046 -0.083 0.012 -7.800 1.934 
-0.000 -0.076 -0.054 0.027 0.039 -0.076 0.017 -7.800 1.949 
-0.000 -0.068 -0.051 0.027 0.034 -0.068 0.017 -7.800 1.963 
0.005 -0.073 -0.063 0.027 0.042 -0.076 0.020 -8.000 1.978 
0.005 -0.083 -0.068 0.029 0.046 -0.085 0.024 -8.000 1.993 
-0.002 -0.083 -0.063 0.034 0.039 -0.081 0.032 -8.000 2.002 
0.002 -0.078 -0.063 0.029 0.042 -0.078 0.027 -8.000 2.012 
-0.000 -0.071 -0.061 0.032 0.037 -0.071 0.027 -8.000 2.022 
-0.005 -0.081 -0.056 0.034 0.037 -0.078 0.032 -8.000 2.032 
-0.005 -0.076 -0.056 0.034 0.034 -0.073 0.032 -8.000 2.037 
0.010 -0.066 -0.056 0.020 0.044 -0.071 0.027 -8.000 2.042 
0.007 -0.063 -0.054 0.020 0.039 -0.066 0.024 -8.000 2.046 
-0.000 -0.068 -0.049 0.024 0.034 -0.068 0.032 -8.000 2.051 
-0.010 -0.054 -0.029 0.024 0.017 -0.049 0.037 -8.000 2.051 
-0.007 -0.051 -0.029 0.022 0.020 -0.046 0.044 -8.000 2.051 
-0.002 -0.061 -0.037 0.022 0.029 -0.059 0.039 -8.000 2.051 
-0.010 -0.059 -0.034 0.027 0.020 -0.054 0.044 -8.000 2.051 
-0.002 -0.039 -0.020 0.012 0.017 -0.037 0.042 -8.000 2.046 
-0.005 -0.029 -0.005 0.007 0.010 -0.027 0.049 -8.000 2.042 
-0.005 -0.042 -0.020 0.015 0.017 -0.039 0.051 -8.000 2.037 
-0.005 -0.044 -0.020 0.015 0.017 -0.042 0.051 -7.800 2.032 
-0.010 -0.032 -0.000 0.010 0.007 -0.027 0.054 -7.800 2.017 
-0.015 -0.022 0.012 0.010 -0.002 -0.015 0.061 -7.800 2.002 
-0.012 -0.020 0.010 0.007 -0.002 -0.012 0.054 -7.800 1.988 
-0.015 -0.022 0.010 0.010 -0.002 -0.015 0.059 -7.800 1.973 
-0.002 -0.017 0.005 -0.000 0.007 -0.015 0.056 -7.800 1.958 
0.002 -0.002 0.012 -0.007 0.005 -0.002 0.056 -7.800 1.944 
-0.015 -0.007 0.020 0.005 -0.010 -0.000 0.063 -7.800 1.929 
-0.015 -0.010 0.022 0.005 -0.010 -0.002 0.076 -7.800 1.915 
0.007 0.012 0.024 -0.020 0.002 0.010 0.066 -7.800 1.900 
0.002 0.022 0.039 -0.022 -0.007 0.022 0.066 -7.600 1.885 
-0.002 0.020 0.037 -0.015 -0.012 0.022 0.068 -7.800 1.871 
-0.010 0.022 0.049 -0.015 -0.020 0.027 0.068 -7.800 1.856 
-0.015 0.034 0.059 -0.015 -0.032 0.042 0.068 -7.800 1.836 
-0.005 0.037 0.056 -0.022 -0.022 0.039 0.068 -8.000 1.817 
0.002 0.034 0.044 -0.024 -0.015 0.034 0.068 -8.000 1.797 
0.007 0.042 0.049 -0.032 -0.012 0.039 0.063 -8.000 1.778 
0.007 0.056 0.063 -0.039 -0.020 0.054 0.059 -8.000 1.758 
0.012 0.063 0.066 -0.044 -0.020 0.059 0.061 -7.800 1.739 
0.010 0.063 0.068 -0.044 -0.022 0.059 0.056 -7.800 1.719 
0.022 0.073 0.068 -0.056 -0.015 0.063 0.049 -7.800 1.700 
0.012 0.088 0.088 -0.056 -0.032 0.083 0.051 -7.800 1.675 
0.015 0.083 0.081 -0.054 -0.027 0.076 0.039 -8.000 1.651 
0.029 0.071 0.054 -0.056 -0.005 0.056 0.034 -8.000 1.626 
0.037 0.068 0.044 -0.059 0.002 0.051 0.029 -8.000 1.602 
0.027 0.071 0.059 -0.056 -0.007 0.059 0.024 -8.000 1.578 
0.027 0.066 0.051 -0.051 -0.005 0.054 0.020 -8.000 1.553 
0.024 0.061 0.049 -0.049 -0.005 0.049 0.012 -8.000 1.529 
0.022 0.066 0.056 -0.049 -0.010 0.056 0.005 -8.000 1.504 
0.015 0.063 0.063 -0.046 -0.017 0.056 -0.000 -8.000 1.485 
0.012 0.051 0.051 -0.037 -0.012 0.046 0.005 -8.000 1.465 
0.022 0.037 0.027 -0.034 0.005 0.027 -0.012 -8.000 1.446 
0.007 0.029 0.034 -0.024 -0.007 0.027 -0.007 -7.800 1.426 
-0.007 0.029 0.051 -0.017 -0.022 0.034 -0.005 -8.000 1.407 
-0.012 0.002 0.027 -0.000 -0.012 0.010 0.002 -8.000 1.387 
-0.015 -0.010 0.020 0.005 -0.010 -0.002 -0.000 -8.000 1.368 
-0.020 -0.005 0.029 0.005 -0.017 0.005 -0.007 -8.000 1.348 
-0.015 -0.002 0.032 -0.000 -0.012 0.005 -0.007 -8.000 1.314 
-0.015 -0.002 0.024 0.002 -0.012 0.005 -0.015 -8.000 1.280 
-0.012 -0.020 0.012 0.007 -0.002 -0.012 -0.017 -8.000 1.245 
-0.010 -0.020 0.005 0.007 -0.000 -0.015 -0.017 -8.000 1.211 
-0.005 -0.005 0.015 -0.002 -0.002 -0.002 -0.017 -8.000 1.187 
-0.012 -0.010 0.017 0.005 -0.007 -0.002 -0.017 -7.800 1.162 
-0.015 -0.015 0.020 0.005 -0.007 -0.007 -0.015 -7.800 1.138 
-0.020 -0.012 0.022 0.010 -0.012 -0.002 -0.015 -7.800 1.114 
-0.017 -0.010 0.022 0.007 -0.012 -0.000 -0.017 -7.800 1.089 
-0.020 -0.029 0.002 0.020 -0.005 -0.020 -0.010 -8.000 1.065 
-0.027 -0.046 -0.005 0.029 -0.002 -0.032 -0.010 -8.000 1.040 
-0.027 -0.037 0.010 0.022 -0.007 -0.022 -0.005 -8.000 1.016 
-0.039 -0.032 0.022 0.029 -0.022 -0.012 -0.000 -8.000 0.996 
-0.024 -0.024 0.012 0.020 -0.012 -0.012 -0.007 -7.800 0.977 
-0.007 -0.012 0.005 0.005 -0.000 -0.007 -0.020 -7.800 0.957 
-0.010 -0.002 0.020 -0.000 -0.007 0.002 -0.020 -7.800 0.938 
-0.020 -0.017 0.015 0.012 -0.010 -0.007 -0.010 -7.800 0.943 
-0.022 -0.034 0.005 0.020 -0.005 -0.022 -0.017 -7.800 0.947 
-0.027 -0.039 0.005 0.024 -0.007 -0.024 -0.012 -7.800 0.952 
-0.020 -0.027 0.007 0.017 -0.005 -0.017 -0.015 -7.800 0.957 
