I II III aVR aVL aVF V1 AO SPO2
-0.032 0.078 0.115 -0.024 -0.071 0.095 -0.269 87.200 2.549 
-0.139 -0.129 0.015 0.132 -0.073 -0.059 -0.208 87.200 2.520 
-0.205 -0.274 -0.056 0.234 -0.068 -0.171 -0.151 87.000 2.491 
-0.212 -0.349 -0.129 0.278 -0.037 -0.242 -0.132 87.000 2.462 
-0.230 -0.391 -0.156 0.308 -0.034 -0.276 -0.107 87.000 2.447 
-0.225 -0.361 -0.132 0.291 -0.044 -0.249 -0.083 87.000 2.432 
-0.200 -0.298 -0.090 0.247 -0.051 -0.198 -0.078 87.000 2.418 
-0.166 -0.239 -0.068 0.200 -0.046 -0.156 -0.061 87.000 2.403 
-0.122 -0.190 -0.061 0.154 -0.027 -0.129 -0.049 87.200 2.408 
-0.090 -0.142 -0.046 0.115 -0.020 -0.095 -0.042 87.400 2.413 
-0.085 -0.110 -0.024 0.098 -0.029 -0.066 -0.034 87.400 2.418 
-0.063 -0.105 -0.037 0.083 -0.010 -0.073 -0.024 87.600 2.422 
-0.051 -0.078 -0.022 0.063 -0.012 -0.051 -0.007 87.600 2.432 
-0.042 -0.073 -0.029 0.056 -0.005 -0.051 -0.005 87.800 2.442 
-0.029 -0.068 -0.034 0.046 0.005 -0.054 0.005 87.800 2.452 
-0.032 -0.071 -0.034 0.049 0.005 -0.054 0.015 87.800 2.462 
-0.010 -0.054 -0.042 0.032 0.017 -0.049 0.015 87.800 2.471 
-0.000 -0.042 -0.039 0.020 0.022 -0.042 0.020 87.600 2.481 
-0.020 -0.042 -0.020 0.029 0.002 -0.032 0.020 87.400 2.491 
-0.010 -0.042 -0.027 0.024 0.012 -0.037 0.020 87.200 2.501 
-0.000 -0.039 -0.039 0.020 0.020 -0.039 0.020 87.200 2.505 
-0.005 -0.044 -0.034 0.022 0.017 -0.042 0.027 87.000 2.510 
0.002 -0.037 -0.037 0.017 0.022 -0.037 0.024 87.200 2.515 
-0.000 -0.037 -0.032 0.017 0.020 -0.037 0.022 87.200 2.520 
0.007 -0.046 -0.049 0.017 0.032 -0.049 0.020 87.200 2.525 
0.007 -0.037 -0.046 0.017 0.027 -0.039 0.022 87.200 2.530 
0.022 -0.034 -0.056 0.007 0.039 -0.044 0.029 87.200 2.535 
0.012 -0.044 -0.051 0.015 0.034 -0.049 0.024 87.000 2.540 
0.020 -0.032 -0.049 0.005 0.037 -0.042 0.017 87.000 2.535 
0.007 -0.037 -0.039 0.012 0.027 -0.039 0.015 87.000 2.530 
0.017 -0.024 -0.042 0.005 0.029 -0.032 0.010 87.200 2.525 
0.022 -0.024 -0.044 -0.000 0.034 -0.034 0.007 87.400 2.520 
0.027 -0.012 -0.027 -0.012 0.034 -0.024 0.012 87.400 2.505 
0.027 0.005 -0.017 -0.017 0.024 -0.007 0.002 87.400 2.491 
0.029 0.017 -0.007 -0.024 0.022 0.002 -0.005 87.200 2.476 
0.032 0.007 -0.017 -0.022 0.029 -0.007 0.005 87.000 2.462 
0.051 0.020 -0.024 -0.039 0.042 -0.005 0.005 86.800 2.442 
0.044 0.002 -0.034 -0.027 0.044 -0.020 -0.000 86.600 2.422 
0.059 0.032 -0.022 -0.046 0.044 0.002 -0.010 86.800 2.403 
0.063 0.049 -0.002 -0.061 0.039 0.017 -0.010 86.800 2.383 
0.073 0.066 -0.007 -0.068 0.042 0.029 -0.010 87.200 2.364 
0.085 0.083 -0.000 -0.085 0.044 0.042 -0.017 87.600 2.344 
0.081 0.085 0.010 -0.085 0.039 0.046 -0.024 88.000 2.325 
0.100 0.112 0.020 -0.110 0.044 0.063 -0.020 88.400 2.305 
0.112 0.132 0.029 -0.127 0.046 0.076 -0.029 88.600 2.281 
0.112 0.149 0.044 -0.134 0.039 0.093 -0.044 88.800 2.256 
0.117 0.171 0.056 -0.144 0.032 0.112 -0.046 89.000 2.232 
0.129 0.178 0.054 -0.156 0.042 0.115 -0.044 89.000 2.208 
0.129 0.181 0.051 -0.154 0.039 0.117 -0.051 88.800 2.183 
0.132 0.200 0.068 -0.166 0.032 0.134 -0.049 88.800 2.159 
0.147 0.222 0.083 -0.188 0.037 0.149 -0.061 88.600 2.134 
0.166 0.234 0.078 -0.205 0.049 0.151 -0.066 88.400 2.110 
0.178 0.244 0.076 -0.215 0.056 0.156 -0.066 88.000 2.085 
0.168 0.239 0.081 -0.208 0.049 0.156 -0.066 87.800 2.061 
0.159 0.264 0.110 -0.212 0.027 0.186 -0.073 87.600 2.037 
0.156 0.274 0.127 -0.220 0.020 0.195 -0.085 87.400 2.012 
0.161 0.288 0.127 -0.225 0.017 0.208 -0.085 87.200 1.983 
0.178 0.288 0.120 -0.237 0.034 0.200 -0.083 87.000 1.954 
0.166 0.274 0.115 -0.222 0.029 0.190 -0.081 87.000 1.924 
0.166 0.259 0.093 -0.212 0.037 0.176 -0.085 86.800 1.895 
0.168 0.249 0.085 -0.210 0.044 0.166 -0.081 86.800 1.866 
0.154 0.254 0.105 -0.205 0.027 0.178 -0.076 86.800 1.836 
0.156 0.247 0.093 -0.203 0.034 0.168 -0.073 86.600 1.807 
0.137 0.222 0.088 -0.181 0.027 0.154 -0.078 86.600 1.778 
0.122 0.190 0.073 -0.159 0.027 0.129 -0.061 86.600 1.748 
0.122 0.183 0.063 -0.154 0.032 0.122 -0.059 86.800 1.719 
0.090 0.134 0.049 -0.115 0.024 0.090 -0.044 87.000 1.690 
0.081 0.112 0.037 -0.098 0.024 0.073 -0.042 87.200 1.661 
0.073 0.098 0.024 -0.085 0.024 0.061 -0.032 87.400 1.626 
0.061 0.076 0.017 -0.068 0.024 0.046 -0.029 87.600 1.592 
0.051 0.046 -0.002 -0.049 0.029 0.022 -0.020 87.800 1.558 
0.037 0.024 -0.010 -0.032 0.024 0.007 -0.015 87.800 1.524 
0.017 0.015 -0.007 -0.012 0.010 0.007 -0.012 87.800 1.495 
0.012 0.015 0.005 -0.015 0.005 0.010 -0.007 87.600 1.465 
0.027 -0.007 -0.034 -0.010 0.032 -0.020 -0.000 87.400 1.436 
0.002 -0.042 -0.051 0.024 0.024 -0.042 0.007 87.200 1.407 
-0.002 -0.056 -0.056 0.032 0.027 -0.054 0.002 87.200 1.353 
-0.000 -0.049 -0.054 0.027 0.024 -0.049 0.010 87.000 1.299 
-0.000 -0.056 -0.059 0.029 0.029 -0.056 0.010 87.000 1.245 
-0.000 -0.049 -0.051 0.027 0.024 -0.049 0.017 87.000 1.192 
-0.015 -0.054 -0.049 0.039 0.012 -0.046 0.007 87.200 1.162 
-0.012 -0.051 -0.044 0.034 0.015 -0.044 0.007 87.200 1.133 
-0.012 -0.059 -0.049 0.037 0.017 -0.051 0.012 87.400 1.104 
-0.005 -0.066 -0.066 0.039 0.029 -0.063 0.012 87.600 1.074 
-0.022 -0.088 -0.063 0.054 0.022 -0.076 0.020 87.600 1.045 
-0.029 -0.088 -0.063 0.061 0.015 -0.073 0.017 87.600 1.016 
-0.024 -0.073 -0.054 0.051 0.012 -0.061 0.017 87.400 0.987 
-0.012 -0.078 -0.068 0.046 0.027 -0.071 0.017 87.200 0.957 
-0.024 -0.073 -0.051 0.051 0.012 -0.061 0.007 87.000 0.928 
-0.002 -0.081 -0.078 0.042 0.039 -0.078 0.012 86.800 0.899 
-0.015 -0.083 -0.071 0.051 0.027 -0.076 0.012 86.800 0.869 
-0.005 -0.076 -0.066 0.039 0.034 -0.073 0.015 86.600 0.840 
-0.017 -0.076 -0.059 0.046 0.022 -0.066 0.017 86.800 0.825 
-0.022 -0.085 -0.059 0.051 0.022 -0.073 0.022 86.800 0.811 
-0.012 -0.071 -0.054 0.039 0.024 -0.063 0.010 86.800 0.796 
-0.020 -0.076 -0.049 0.044 0.020 -0.066 0.015 87.000 0.781 
-0.024 -0.083 -0.056 0.054 0.017 -0.071 0.029 87.000 0.801 
-0.020 -0.085 -0.068 0.054 0.024 -0.076 0.012 87.200 0.821 
-0.012 -0.081 -0.068 0.046 0.029 -0.073 0.017 87.200 0.840 
-0.012 -0.076 -0.059 0.042 0.027 -0.068 0.012 87.200 0.860 
-0.022 -0.066 -0.049 0.046 0.012 -0.054 0.010 87.400 0.918 
-0.010 -0.051 -0.049 0.034 0.017 -0.046 0.002 87.400 0.977 
-0.015 -0.046 -0.034 0.032 0.010 -0.039 -0.000 87.400 1.035 
-0.015 -0.022 -0.012 0.022 -0.002 -0.015 0.002 87.400 1.094 
-0.012 -0.012 -0.000 0.012 -0.005 -0.005 -0.005 87.600 1.201 
-0.000 0.002 0.005 -0.002 -0.000 0.002 -0.002 87.600 1.309 
-0.002 -0.015 -0.010 0.007 0.005 -0.012 0.002 87.600 1.416 
0.012 -0.024 -0.032 0.005 0.024 -0.029 0.010 87.600 1.524 
0.007 -0.015 -0.022 0.005 0.015 -0.017 0.005 87.600 1.665 
0.007 -0.007 -0.015 -0.000 0.012 -0.010 -0.000 87.400 1.807 
0.002 -0.010 -0.005 -0.000 0.007 -0.010 -0.000 87.200 1.949 
-0.000 -0.007 -0.010 0.005 0.005 -0.007 0.005 87.000 2.090 
0.022 -0.002 -0.022 -0.010 0.024 -0.012 0.002 87.000 2.237 
0.024 0.010 -0.015 -0.017 0.020 -0.002 -0.005 86.800 2.383 
0.017 0.012 -0.005 -0.015 0.012 0.005 -0.010 86.800 2.530 
0.002 0.015 0.015 -0.010 -0.005 0.015 -0.017 87.000 2.676 
0.017 0.012 -0.002 -0.015 0.012 0.005 -0.020 87.000 2.808 
0.015 -0.005 -0.017 -0.005 0.017 -0.012 -0.022 87.200 2.940 
0.020 -0.010 -0.032 -0.002 0.024 -0.020 -0.024 87.200 3.072 
0.007 -0.015 -0.022 0.005 0.015 -0.017 -0.024 87.400 3.204 
0.020 -0.002 -0.020 -0.010 0.022 -0.012 -0.024 87.400 3.306 
0.024 -0.002 -0.027 -0.010 0.027 -0.015 -0.029 87.600 3.409 
0.034 -0.037 -0.073 0.002 0.054 -0.054 -0.032 87.600 3.512 
0.029 -0.059 -0.088 0.015 0.059 -0.073 -0.024 87.600 3.614 
0.037 -0.059 -0.093 0.010 0.066 -0.076 -0.029 87.600 3.673 
0.032 -0.051 -0.088 0.012 0.059 -0.066 -0.017 87.800 3.731 
0.015 -0.071 -0.083 0.027 0.051 -0.078 -0.017 87.600 3.790 
0.020 -0.061 -0.083 0.022 0.051 -0.071 -0.015 87.600 3.849 
0.015 -0.068 -0.085 0.029 0.049 -0.076 -0.005 87.600 3.878 
0.002 -0.073 -0.076 0.037 0.039 -0.073 0.005 87.600 3.907 
-0.012 -0.076 -0.059 0.042 0.027 -0.068 0.005 87.600 3.937 
-0.022 -0.076 -0.056 0.051 0.017 -0.063 0.005 87.600 3.966 
-0.017 -0.085 -0.068 0.051 0.027 -0.076 0.005 87.600 3.966 
-0.022 -0.095 -0.071 0.059 0.027 -0.083 0.007 87.400 3.966 
-0.034 -0.100 -0.063 0.066 0.017 -0.083 0.017 87.200 3.966 
-0.037 -0.125 -0.088 0.081 0.027 -0.105 0.024 87.000 3.966 
-0.037 -0.132 -0.095 0.085 0.029 -0.112 0.027 87.000 3.956 
-0.027 -0.129 -0.095 0.076 0.039 -0.115 0.022 86.800 3.946 
-0.042 -0.125 -0.081 0.083 0.022 -0.103 0.029 86.800 3.937 
-0.039 -0.127 -0.078 0.078 0.024 -0.107 0.029 86.800 3.927 
-0.039 -0.127 -0.085 0.083 0.024 -0.107 0.032 87.000 3.907 
-0.017 -0.098 -0.078 0.056 0.032 -0.088 0.024 87.000 3.888 
-0.017 -0.088 -0.071 0.054 0.027 -0.078 0.024 87.200 3.868 
-0.027 -0.103 -0.076 0.066 0.024 -0.088 0.027 87.200 3.849 
-0.034 -0.115 -0.071 0.071 0.024 -0.098 0.024 87.200 3.824 
-0.046 -0.115 -0.071 0.083 0.012 -0.090 0.020 87.200 3.800 
-0.034 -0.110 -0.073 0.071 0.022 -0.093 0.024 87.200 3.775 
-0.037 -0.100 -0.059 0.066 0.015 -0.081 0.024 87.000 3.751 
-0.029 -0.105 -0.071 0.066 0.024 -0.090 0.024 87.200 3.707 
-0.034 -0.103 -0.066 0.068 0.017 -0.085 0.034 87.200 3.663 
-0.029 -0.093 -0.059 0.059 0.017 -0.078 0.024 87.400 3.619 
-0.037 -0.112 -0.071 0.073 0.020 -0.093 0.022 87.600 3.575 
-0.024 -0.105 -0.076 0.063 0.029 -0.093 0.029 87.600 3.521 
-0.032 -0.112 -0.073 0.068 0.024 -0.095 0.032 87.600 3.468 
-0.044 -0.105 -0.061 0.076 0.010 -0.083 0.061 87.400 3.414 
-0.037 -0.120 -0.078 0.076 0.024 -0.100 0.093 87.200 3.360 
-0.022 -0.122 -0.093 0.068 0.039 -0.110 0.122 87.200 3.297 
0.002 -0.051 -0.051 0.024 0.029 -0.051 0.098 87.000 3.233 
0.029 0.073 0.037 -0.046 -0.007 0.059 0.037 87.000 3.170 
0.078 0.183 0.105 -0.129 -0.012 0.144 -0.042 87.000 3.106 
0.144 0.271 0.132 -0.210 0.010 0.200 -0.161 87.000 3.033 
0.269 0.388 0.129 -0.332 0.076 0.254 -0.313 87.000 2.960 
0.330 0.462 0.137 -0.398 0.100 0.298 -0.415 87.000 2.886 
0.327 0.452 0.125 -0.388 0.103 0.288 -0.442 87.000 2.813 
0.242 0.313 0.071 -0.276 0.085 0.193 -0.432 87.200 2.755 
0.120 0.142 0.032 -0.134 0.049 0.083 -0.383 87.400 2.696 
-0.007 -0.046 -0.039 0.027 0.017 -0.042 -0.317 87.400 2.637 
-0.112 -0.217 -0.100 0.164 -0.002 -0.161 -0.239 87.400 2.579 
-0.173 -0.325 -0.149 0.249 -0.010 -0.237 -0.188 87.400 2.535 
-0.183 -0.381 -0.190 0.278 0.007 -0.288 -0.151 87.200 2.491 
-0.188 -0.398 -0.208 0.293 0.012 -0.303 -0.120 87.200 2.447 
-0.161 -0.337 -0.173 0.249 0.007 -0.256 -0.107 87.000 2.403 
-0.147 -0.286 -0.127 0.210 -0.002 -0.212 -0.083 86.800 2.364 
-0.107 -0.234 -0.120 0.168 0.010 -0.181 -0.059 86.600 2.325 
-0.088 -0.220 -0.127 0.151 0.022 -0.176 -0.039 86.600 2.286 
-0.078 -0.190 -0.110 0.134 0.017 -0.151 -0.017 86.600 2.247 
-0.056 -0.168 -0.107 0.110 0.029 -0.139 -0.002 86.800 2.252 
-0.049 -0.147 -0.090 0.095 0.024 -0.122 -0.000 87.000 2.256 
-0.037 -0.139 -0.098 0.085 0.034 -0.120 0.015 87.200 2.261 
-0.032 -0.132 -0.090 0.078 0.034 -0.115 0.022 87.400 2.266 
-0.022 -0.117 -0.085 0.066 0.037 -0.105 0.037 87.600 2.271 
-0.007 -0.105 -0.090 0.054 0.046 -0.100 0.034 87.800 2.276 
-0.005 -0.093 -0.081 0.046 0.042 -0.090 0.037 87.800 2.281 
-0.024 -0.100 -0.076 0.063 0.027 -0.088 0.042 88.000 2.286 
-0.010 -0.095 -0.076 0.049 0.039 -0.090 0.037 88.000 2.295 
-0.007 -0.085 -0.063 0.039 0.037 -0.081 0.044 88.000 2.305 
-0.005 -0.056 -0.049 0.029 0.024 -0.054 0.039 87.800 2.315 
-0.005 -0.046 -0.037 0.024 0.020 -0.044 0.024 87.600 2.325 
0.007 -0.022 -0.027 0.007 0.020 -0.024 0.020 87.400 2.335 
-0.000 -0.020 -0.015 0.007 0.010 -0.020 0.024 87.200 2.344 
0.005 -0.010 -0.010 -0.000 0.010 -0.012 0.020 87.000 2.354 
0.022 -0.005 -0.022 -0.010 0.024 -0.015 0.020 86.800 2.364 
0.005 -0.002 -0.000 -0.005 0.007 -0.005 0.022 86.800 2.359 
-0.000 -0.005 -0.005 0.002 0.002 -0.005 0.022 86.800 2.354 
0.022 0.010 -0.012 -0.015 0.017 -0.000 0.015 86.800 2.349 
0.022 0.007 -0.010 -0.017 0.020 -0.002 0.027 86.800 2.344 
0.022 -0.015 -0.032 -0.005 0.029 -0.024 0.034 87.000 2.339 
0.024 -0.017 -0.039 -0.005 0.034 -0.029 0.029 87.000 2.335 
0.029 -0.005 -0.027 -0.015 0.032 -0.020 0.037 87.000 2.330 
0.022 -0.000 -0.015 -0.015 0.022 -0.010 0.027 87.000 2.325 
0.039 -0.002 -0.037 -0.020 0.042 -0.022 0.020 87.000 2.310 
0.056 -0.005 -0.061 -0.024 0.059 -0.032 0.029 87.000 2.295 
0.051 -0.005 -0.054 -0.024 0.054 -0.029 0.029 87.000 2.281 
0.056 0.005 -0.046 -0.032 0.054 -0.022 0.022 87.000 2.266 
0.051 0.024 -0.029 -0.037 0.039 -0.000 0.024 87.200 2.242 
0.056 0.032 -0.027 -0.042 0.042 0.005 0.012 87.400 2.217 
0.073 0.049 -0.020 -0.063 0.049 0.012 0.015 87.400 2.193 
0.095 0.085 -0.002 -0.093 0.054 0.039 -0.002 87.400 2.168 
0.093 0.125 0.039 -0.112 0.032 0.078 -0.012 87.400 2.149 
0.100 0.151 0.051 -0.125 0.024 0.103 -0.020 87.200 2.129 
0.112 0.166 0.051 -0.137 0.029 0.110 -0.022 87.200 2.110 
0.122 0.154 0.039 -0.142 0.046 0.093 -0.022 87.200 2.090 
0.115 0.139 0.034 -0.132 0.046 0.083 -0.017 87.200 2.061 
0.120 0.144 0.029 -0.134 0.049 0.085 -0.024 87.200 2.032 
0.122 0.186 0.063 -0.154 0.029 0.125 -0.037 87.200 2.002 
0.149 0.210 0.059 -0.178 0.044 0.137 -0.039 87.200 1.973 
0.159 0.208 0.054 -0.186 0.056 0.129 -0.024 87.000 1.944 
0.137 0.208 0.068 -0.171 0.034 0.139 -0.029 86.600 1.915 
0.161 0.232 0.071 -0.195 0.046 0.151 -0.046 85.600 1.885 
0.161 0.256 0.100 -0.210 0.034 0.176 -0.042 84.600 1.856 
0.166 0.278 0.117 -0.225 0.027 0.195 -0.046 82.600 1.827 
0.186 0.291 0.107 -0.239 0.042 0.198 -0.049 80.400 1.797 
0.171 0.281 0.107 -0.225 0.032 0.195 -0.061 78.600 1.768 
0.173 0.271 0.103 -0.225 0.039 0.186 -0.059 77.000 1.739 
0.176 0.271 0.100 -0.225 0.042 0.183 -0.063 77.400 1.705 
0.178 0.269 0.103 -0.230 0.044 0.181 -0.059 77.800 1.670 
0.176 0.271 0.100 -0.225 0.042 0.183 -0.076 80.000 1.636 
0.173 0.278 0.112 -0.230 0.034 0.193 -0.073 82.200 1.602 
0.161 0.281 0.122 -0.222 0.022 0.200 -0.073 84.000 1.568 
0.144 0.256 0.117 -0.203 0.017 0.186 -0.059 85.800 1.534 
0.127 0.188 0.063 -0.159 0.034 0.125 -0.039 87.200 1.499 
0.112 0.168 0.056 -0.139 0.029 0.112 -0.042 88.600 1.465 
0.093 0.132 0.039 -0.112 0.027 0.085 -0.049 91.600 1.431 
0.078 0.095 0.020 -0.088 0.032 0.056 -0.032 94.800 1.397 
0.066 0.066 -0.002 -0.063 0.034 0.034 -0.024 99.200 1.363 
0.051 0.054 -0.002 -0.049 0.024 0.029 -0.022 103.600 1.328 
0.049 0.046 -0.000 -0.049 0.027 0.022 -0.020 105.400 1.294 
0.037 0.054 0.015 -0.044 0.010 0.037 -0.015 107.200 1.260 
0.027 0.034 0.010 -0.032 0.010 0.022 -0.012 105.000 1.226 
0.022 0.015 -0.012 -0.015 0.015 0.005 -0.005 102.600 1.192 
0.020 -0.015 -0.034 -0.002 0.027 -0.024 -0.000 98.400 1.162 
0.007 -0.027 -0.029 0.007 0.022 -0.029 -0.005 94.400 1.133 
0.010 -0.010 -0.020 -0.000 0.015 -0.015 -0.000 92.000 1.104 
0.012 -0.034 -0.046 0.012 0.029 -0.039 0.007 89.400 1.074 
-0.002 -0.032 -0.032 0.020 0.015 -0.029 0.002 89.600 1.045 
0.002 -0.037 -0.037 0.017 0.022 -0.037 0.002 89.600 1.016 
0.007 -0.049 -0.056 0.022 0.032 -0.051 0.002 89.800 0.987 
-0.005 -0.071 -0.066 0.039 0.032 -0.068 0.010 90.000 0.957 
-0.007 -0.083 -0.076 0.046 0.034 -0.078 0.024 88.000 0.928 
-0.002 -0.093 -0.088 0.046 0.044 -0.090 0.017 85.800 0.899 
0.002 -0.059 -0.066 0.032 0.032 -0.059 0.017 82.200 0.869 
-0.002 -0.034 -0.037 0.022 0.015 -0.032 -0.010 78.400 0.840 
-0.022 -0.037 -0.027 0.037 -0.002 -0.024 0.002 76.000 0.801 
-0.000 -0.027 -0.027 0.015 0.015 -0.027 -0.002 73.800 0.762 
-0.020 -0.049 -0.029 0.034 0.005 -0.039 0.002 74.800 0.723 
-0.034 -0.071 -0.037 0.054 0.002 -0.054 0.007 75.800 0.684 
-0.022 -0.071 -0.051 0.049 0.015 -0.059 0.015 79.000 0.654 
-0.024 -0.046 -0.020 0.034 -0.000 -0.034 0.012 82.200 0.625 
-0.015 -0.046 -0.034 0.032 0.010 -0.039 0.010 84.600 0.596 
-0.027 -0.061 -0.034 0.044 0.005 -0.046 0.027 87.200 0.567 
-0.037 -0.071 -0.037 0.056 -0.000 -0.051 0.007 87.200 0.552 
-0.020 -0.049 -0.034 0.037 0.005 -0.039 0.017 87.400 0.537 
-0.020 -0.039 -0.029 0.034 -0.000 -0.029 0.012 86.400 0.523 
-0.024 -0.063 -0.034 0.042 0.007 -0.051 0.017 85.600 0.508 
-0.037 -0.071 -0.037 0.056 -0.000 -0.051 0.012 85.400 0.523 
-0.037 -0.066 -0.034 0.054 -0.002 -0.046 0.012 85.400 0.537 
-0.029 -0.054 -0.029 0.044 -0.002 -0.039 0.017 86.600 0.552 
-0.012 -0.032 -0.024 0.024 0.005 -0.024 0.010 87.800 0.567 
-0.015 -0.015 -0.007 0.020 -0.007 -0.007 -0.005 89.400 0.742 
-0.017 -0.032 -0.017 0.027 -0.000 -0.022 -0.000 91.200 0.918 
-0.020 -0.027 -0.015 0.027 -0.005 -0.017 -0.000 92.000 1.094 
-0.017 -0.005 0.015 0.010 -0.015 0.005 -0.002 92.800 1.270 
-0.000 0.002 0.005 -0.002 -0.000 0.002 0.002 92.600 1.421 
-0.010 -0.007 -0.002 0.012 -0.005 -0.002 0.007 92.200 1.573 
-0.017 -0.000 0.017 0.010 -0.017 0.010 0.010 90.600 1.724 
0.005 0.012 0.010 -0.010 -0.000 0.010 -0.005 89.200 1.875 
0.002 0.012 0.015 -0.010 -0.002 0.012 -0.012 87.600 2.032 
0.007 0.007 0.005 -0.010 0.005 0.005 0.005 86.000 2.188 
0.002 0.002 -0.002 -0.000 0.002 0.002 0.002 85.200 2.344 
-0.002 0.002 0.005 -0.000 -0.002 0.005 -0.000 84.200 2.501 
0.005 0.007 0.010 -0.010 0.002 0.005 -0.002 84.600 2.652 
0.010 0.024 0.024 -0.022 -0.002 0.020 -0.000 84.800 2.803 
-0.002 0.039 0.044 -0.020 -0.022 0.042 -0.017 85.600 2.955 
0.020 0.046 0.034 -0.037 -0.002 0.037 -0.029 86.400 3.106 
0.017 0.039 0.022 -0.027 -0.002 0.032 -0.024 86.800 3.223 
0.017 0.024 0.012 -0.022 0.005 0.017 -0.039 87.200 3.341 
0.010 0.027 0.015 -0.017 -0.002 0.022 -0.029 87.200 3.458 
0.022 0.017 -0.005 -0.020 0.015 0.007 -0.032 87.000 3.575 
0.015 -0.022 -0.039 0.005 0.027 -0.029 -0.029 86.800 3.648 
0.002 -0.037 -0.042 0.020 0.022 -0.037 -0.017 86.600 3.722 
0.002 -0.032 -0.034 0.015 0.020 -0.032 -0.034 86.600 3.795 
-0.005 -0.061 -0.063 0.037 0.027 -0.059 -0.024 86.400 3.868 
0.012 -0.034 -0.049 0.012 0.029 -0.039 -0.022 86.800 3.912 
0.020 -0.046 -0.071 0.017 0.044 -0.056 -0.034 87.000 3.956 
0.007 -0.039 -0.049 0.017 0.027 -0.042 -0.020 87.400 4.000 
0.002 -0.046 -0.054 0.024 0.027 -0.046 -0.007 87.600 4.044 
-0.005 -0.083 -0.076 0.044 0.037 -0.081 -0.005 87.800 4.059 
-0.012 -0.081 -0.071 0.049 0.029 -0.073 -0.005 88.000 4.073 
-0.020 -0.088 -0.071 0.056 0.024 -0.078 -0.005 87.800 4.088 
-0.029 -0.117 -0.090 0.076 0.029 -0.103 0.024 87.600 4.103 
-0.017 -0.100 -0.088 0.061 0.034 -0.090 0.017 87.400 4.107 
-0.049 -0.115 -0.071 0.085 0.010 -0.090 0.015 87.000 4.112 
-0.039 -0.100 -0.061 0.071 0.012 -0.081 0.020 87.000 4.117 
-0.051 -0.103 -0.051 0.078 -0.000 -0.076 0.005 86.800 4.122 
-0.051 -0.090 -0.042 0.073 -0.005 -0.063 0.020 86.800 4.117 
-0.032 -0.090 -0.061 0.063 0.015 -0.073 0.015 86.800 4.112 
-0.032 -0.100 -0.073 0.068 0.020 -0.083 0.010 87.000 4.107 
-0.032 -0.093 -0.061 0.063 0.015 -0.076 0.007 87.200 4.103 
-0.054 -0.110 -0.056 0.083 0.002 -0.083 0.010 87.200 4.088 
-0.049 -0.103 -0.056 0.078 0.002 -0.078 0.024 87.400 4.073 
-0.056 -0.112 -0.059 0.085 -0.000 -0.083 0.022 87.400 4.059 
-0.051 -0.061 -0.010 0.056 -0.020 -0.034 0.012 87.200 4.044 
-0.044 -0.034 0.012 0.039 -0.027 -0.012 0.012 87.200 4.020 
-0.051 -0.059 -0.007 0.056 -0.022 -0.032 0.007 87.000 3.995 
-0.049 -0.098 -0.051 0.076 -0.000 -0.073 0.022 87.000 3.971 
-0.029 -0.088 -0.056 0.059 0.015 -0.073 0.010 86.800 3.946 
-0.044 -0.105 -0.061 0.076 0.010 -0.083 0.020 86.800 3.907 
-0.037 -0.098 -0.056 0.066 0.012 -0.078 0.032 87.000 3.868 
-0.039 -0.098 -0.061 0.071 0.010 -0.078 0.032 87.000 3.829 
-0.044 -0.107 -0.061 0.076 0.010 -0.085 0.029 87.000 3.790 
-0.049 -0.105 -0.056 0.078 0.005 -0.081 0.027 87.200 3.736 
-0.046 -0.085 -0.039 0.066 -0.002 -0.061 0.024 87.200 3.683 
-0.044 -0.066 -0.017 0.054 -0.010 -0.044 0.044 87.200 3.629 
-0.059 -0.093 -0.034 0.076 -0.012 -0.063 0.076 87.000 3.575 
-0.044 -0.081 -0.039 0.063 -0.002 -0.059 0.076 87.000 3.512 
-0.012 -0.017 -0.005 0.015 -0.002 -0.010 0.071 86.800 3.448 
0.027 0.095 0.068 -0.061 -0.020 0.083 0.024 86.800 3.385 
0.066 0.166 0.098 -0.115 -0.017 0.134 -0.034 86.800 3.321 
0.168 0.237 0.071 -0.203 0.051 0.154 -0.149 86.800 3.258 
0.286 0.366 0.083 -0.327 0.103 0.225 -0.310 86.800 3.194 
0.310 0.422 0.112 -0.366 0.100 0.269 -0.403 86.800 3.131 
0.305 0.437 0.129 -0.369 0.088 0.286 -0.425 86.800 3.067 
0.215 0.359 0.147 -0.288 0.037 0.252 -0.403 86.800 3.013 
0.076 0.215 0.149 -0.149 -0.032 0.178 -0.366 86.800 2.960 
-0.051 0.024 0.078 0.012 -0.063 0.051 -0.300 87.000 2.906 
-0.159 -0.127 0.032 0.144 -0.095 -0.046 -0.232 87.000 2.852 
-0.193 -0.239 -0.039 0.212 -0.073 -0.142 -0.181 87.000 2.808 
-0.215 -0.330 -0.115 0.274 -0.049 -0.222 -0.154 87.000 2.764 
-0.230 -0.344 -0.110 0.286 -0.056 -0.230 -0.129 87.000 2.720 
-0.198 -0.303 -0.105 0.252 -0.046 -0.203 -0.105 87.200 2.676 
-0.178 -0.237 -0.054 0.205 -0.059 -0.147 -0.083 87.200 2.652 
-0.132 -0.173 -0.037 0.151 -0.044 -0.107 -0.063 87.200 2.628 
-0.132 -0.164 -0.029 0.147 -0.049 -0.098 -0.073 87.200 2.603 
