I II III aVR aVL aVF V1 AO Resp SPO2
-0.007 0.037 0.042 -0.012 -0.024 0.042 -0.017 92.200 0.278 1.875 
-0.012 0.051 0.051 -0.012 -0.037 0.059 -0.015 92.200 0.283 1.856 
-0.005 0.056 0.059 -0.024 -0.032 0.059 -0.015 92.200 0.283 1.836 
-0.005 0.056 0.056 -0.022 -0.032 0.059 -0.015 92.200 0.283 1.817 
-0.002 0.056 0.054 -0.024 -0.029 0.059 -0.024 92.200 0.283 1.797 
0.002 0.049 0.037 -0.020 -0.022 0.049 -0.027 92.400 0.283 1.778 
0.007 0.054 0.039 -0.027 -0.020 0.051 -0.024 92.400 0.283 1.758 
0.012 0.049 0.024 -0.024 -0.012 0.044 -0.022 92.400 0.283 1.739 
-0.000 0.054 0.049 -0.024 -0.027 0.054 -0.022 92.400 0.283 1.719 
-0.007 0.063 0.061 -0.022 -0.039 0.068 -0.020 92.400 0.283 1.700 
-0.010 0.066 0.063 -0.022 -0.042 0.071 -0.022 92.400 0.278 1.675 
-0.002 0.063 0.063 -0.029 -0.034 0.066 -0.022 92.400 0.271 1.651 
0.002 0.085 0.076 -0.039 -0.039 0.085 -0.020 92.400 0.266 1.626 
0.012 0.088 0.071 -0.046 -0.032 0.083 -0.029 92.400 0.259 1.602 
0.027 0.083 0.063 -0.059 -0.015 0.071 -0.037 92.400 0.249 1.582 
0.017 0.078 0.056 -0.044 -0.022 0.071 -0.034 92.400 0.239 1.563 
0.017 0.085 0.066 -0.049 -0.024 0.078 -0.039 92.400 0.227 1.543 
0.029 0.098 0.073 -0.066 -0.020 0.083 -0.046 92.400 0.217 1.524 
0.020 0.095 0.081 -0.059 -0.027 0.085 -0.046 92.400 0.205 1.504 
0.020 0.095 0.076 -0.056 -0.027 0.085 -0.049 92.400 0.193 1.485 
0.024 0.105 0.076 -0.061 -0.027 0.093 -0.054 92.400 0.178 1.465 
0.017 0.103 0.081 -0.056 -0.034 0.095 -0.051 92.400 0.166 1.446 
0.017 0.107 0.090 -0.061 -0.037 0.100 -0.051 92.400 0.151 1.431 
0.022 0.112 0.085 -0.063 -0.034 0.103 -0.056 92.400 0.137 1.416 
0.020 0.120 0.098 -0.068 -0.039 0.110 -0.068 92.400 0.122 1.402 
0.017 0.122 0.107 -0.071 -0.044 0.115 -0.066 92.400 0.107 1.387 
0.034 0.144 0.110 -0.088 -0.037 0.127 -0.071 92.400 0.093 1.372 
0.039 0.144 0.105 -0.090 -0.032 0.125 -0.081 92.400 0.078 1.358 
0.032 0.151 0.120 -0.090 -0.044 0.137 -0.076 92.400 0.066 1.343 
0.049 0.161 0.117 -0.107 -0.032 0.137 -0.081 92.400 0.051 1.328 
0.034 0.168 0.127 -0.098 -0.049 0.151 -0.078 92.400 -0.132 1.309 
0.037 0.159 0.122 -0.098 -0.042 0.142 -0.081 92.400 -0.144 1.289 
0.037 0.159 0.117 -0.095 -0.042 0.142 -0.083 92.400 -0.327 1.270 
0.032 0.149 0.110 -0.085 -0.042 0.134 -0.081 92.400 -0.342 1.250 
0.032 0.144 0.105 -0.083 -0.039 0.129 -0.078 92.400 -0.181 1.231 
0.032 0.151 0.117 -0.090 -0.044 0.137 -0.083 92.400 -0.190 1.211 
0.029 0.154 0.122 -0.090 -0.046 0.139 -0.083 92.400 -0.029 1.192 
0.032 0.154 0.115 -0.088 -0.044 0.139 -0.085 92.400 -0.042 1.172 
0.029 0.151 0.112 -0.085 -0.046 0.137 -0.076 92.400 -0.051 1.148 
0.027 0.147 0.112 -0.083 -0.046 0.134 -0.078 92.400 -0.061 1.123 
0.022 0.127 0.098 -0.071 -0.042 0.117 -0.068 92.400 -0.073 1.099 
0.022 0.122 0.093 -0.068 -0.039 0.112 -0.071 92.400 -0.085 1.074 
0.024 0.115 0.083 -0.066 -0.032 0.103 -0.071 92.400 -0.093 1.055 
0.032 0.105 0.071 -0.066 -0.020 0.090 -0.068 92.400 -0.100 1.035 
0.027 0.088 0.056 -0.054 -0.017 0.076 -0.059 92.400 -0.107 1.016 
0.024 0.076 0.056 -0.051 -0.012 0.063 -0.054 92.400 -0.117 0.996 
0.015 0.068 0.054 -0.042 -0.020 0.061 -0.042 92.400 -0.125 0.987 
0.017 0.059 0.037 -0.034 -0.012 0.051 -0.039 92.400 -0.129 0.977 
-0.000 0.046 0.037 -0.017 -0.022 0.046 -0.029 92.400 -0.134 0.967 
-0.005 0.037 0.032 -0.010 -0.022 0.039 -0.024 92.400 -0.142 0.957 
-0.012 0.022 0.024 -0.000 -0.022 0.029 -0.012 92.400 -0.147 0.977 
-0.015 0.017 0.022 0.005 -0.022 0.024 -0.012 92.400 -0.149 0.996 
-0.012 0.012 0.012 0.007 -0.017 0.020 -0.005 92.400 -0.154 1.016 
-0.012 -0.000 0.005 0.010 -0.012 0.007 -0.005 92.400 -0.159 1.035 
-0.012 -0.002 -0.002 0.015 -0.010 0.005 0.002 92.400 -0.166 1.089 
-0.005 -0.002 -0.010 0.010 -0.002 -0.000 0.002 92.400 -0.171 1.143 
0.002 -0.002 -0.020 0.007 0.005 -0.002 0.005 92.400 -0.178 1.197 
-0.020 -0.012 -0.000 0.020 -0.012 -0.002 0.010 92.400 -0.186 1.250 
-0.027 -0.024 -0.005 0.029 -0.015 -0.010 0.005 92.400 -0.188 1.343 
-0.032 -0.032 -0.010 0.037 -0.015 -0.015 0.012 92.400 -0.193 1.436 
-0.029 -0.032 -0.010 0.034 -0.012 -0.017 0.007 92.400 -0.198 1.529 
-0.027 -0.029 -0.017 0.037 -0.012 -0.015 0.020 92.400 -0.203 1.621 
-0.012 -0.032 -0.037 0.032 0.005 -0.024 0.010 92.400 -0.210 1.734 
-0.017 -0.037 -0.037 0.037 0.002 -0.027 0.015 92.400 -0.217 1.846 
-0.027 -0.034 -0.022 0.039 -0.010 -0.020 0.029 92.400 -0.225 1.958 
-0.015 -0.032 -0.032 0.032 0.002 -0.024 0.027 92.400 -0.232 2.071 
-0.017 -0.037 -0.029 0.032 0.002 -0.027 0.024 92.400 -0.239 2.198 
-0.024 -0.044 -0.029 0.039 -0.002 -0.032 0.024 92.400 -0.244 2.325 
-0.005 -0.034 -0.037 0.024 0.012 -0.032 0.012 92.400 -0.249 2.452 
-0.010 -0.029 -0.032 0.027 0.005 -0.024 0.010 92.400 -0.256 2.579 
-0.010 -0.034 -0.029 0.024 0.007 -0.029 0.015 92.400 -0.259 2.691 
0.010 -0.024 -0.046 0.015 0.022 -0.029 0.007 92.400 -0.264 2.803 
0.017 -0.024 -0.051 0.010 0.029 -0.032 0.002 92.400 -0.269 2.916 
-0.012 -0.024 -0.020 0.022 -0.000 -0.017 0.012 92.400 -0.274 3.028 
-0.010 -0.022 -0.017 0.020 0.002 -0.017 0.017 92.400 -0.276 3.111 
-0.012 -0.024 -0.017 0.022 -0.000 -0.017 0.015 92.400 -0.276 3.194 
-0.010 -0.020 -0.017 0.020 -0.000 -0.015 0.015 92.400 -0.276 3.277 
-0.015 -0.020 -0.010 0.020 -0.005 -0.012 0.015 92.400 -0.278 3.360 
-0.017 -0.022 -0.005 0.020 -0.005 -0.012 0.007 92.400 -0.278 3.414 
-0.017 -0.022 -0.010 0.022 -0.005 -0.012 0.012 92.400 -0.278 3.468 
-0.015 -0.012 -0.010 0.020 -0.007 -0.005 0.010 92.400 -0.278 3.521 
-0.012 -0.007 -0.010 0.017 -0.007 -0.000 0.007 92.400 -0.278 3.575 
-0.012 -0.005 -0.005 0.015 -0.010 0.002 0.005 92.400 -0.281 3.604 
-0.010 0.002 -0.000 0.010 -0.010 0.007 -0.002 92.400 -0.281 3.634 
-0.007 -0.007 -0.017 0.017 -0.002 -0.002 -0.002 92.400 -0.283 3.663 
0.002 0.012 -0.005 -0.000 -0.002 0.012 -0.007 92.400 -0.286 3.692 
0.007 0.010 -0.010 -0.002 0.002 0.007 -0.005 92.400 -0.286 3.712 
-0.000 0.010 -0.002 0.002 -0.005 0.010 -0.010 92.400 -0.286 3.731 
-0.005 0.007 -0.002 0.007 -0.007 0.010 -0.007 92.400 -0.286 3.751 
0.002 -0.000 -0.012 0.005 0.002 -0.000 -0.015 92.400 -0.286 3.770 
0.005 0.002 -0.015 0.002 0.005 -0.000 -0.010 92.400 -0.286 3.800 
0.002 -0.000 -0.017 0.007 0.002 -0.000 -0.007 92.400 -0.286 3.829 
0.002 0.005 -0.010 0.002 -0.000 0.005 -0.012 92.400 -0.286 3.858 
-0.000 0.005 -0.010 0.005 -0.002 0.005 -0.010 92.400 -0.288 3.888 
-0.007 -0.000 -0.000 0.007 -0.007 0.005 -0.005 92.400 -0.288 3.907 
-0.012 -0.002 -0.007 0.017 -0.010 0.005 -0.007 92.400 -0.288 3.927 
-0.012 -0.005 -0.002 0.015 -0.010 0.002 -0.010 92.400 -0.288 3.946 
0.005 -0.000 -0.017 0.005 0.005 -0.002 -0.015 92.400 -0.288 3.966 
0.007 0.005 -0.012 -0.000 0.005 0.002 -0.012 92.400 -0.291 3.976 
-0.010 0.012 0.010 0.005 -0.015 0.017 -0.012 92.400 -0.291 3.985 
-0.012 0.020 0.020 0.002 -0.022 0.027 -0.012 92.400 -0.291 3.995 
-0.012 0.020 0.017 0.005 -0.022 0.027 -0.012 92.400 -0.293 4.005 
-0.007 0.027 0.027 -0.005 -0.020 0.032 -0.029 92.400 -0.293 4.005 
-0.007 0.037 0.037 -0.010 -0.024 0.042 -0.037 92.400 -0.295 4.005 
-0.002 0.042 0.037 -0.015 -0.022 0.044 -0.046 92.400 -0.295 4.005 
0.002 0.039 0.029 -0.017 -0.017 0.039 -0.049 92.400 -0.298 4.005 
0.007 0.037 0.022 -0.017 -0.010 0.034 -0.051 92.400 -0.298 3.985 
0.002 0.037 0.029 -0.017 -0.015 0.037 -0.037 92.400 -0.298 3.966 
0.010 0.046 0.032 -0.024 -0.012 0.042 -0.037 92.400 -0.298 3.946 
0.022 0.054 0.029 -0.037 -0.005 0.044 -0.044 92.400 -0.298 3.927 
0.037 0.078 0.039 -0.056 -0.002 0.061 -0.056 92.400 -0.298 3.893 
0.046 0.078 0.034 -0.063 0.007 0.056 -0.056 92.400 -0.295 3.858 
0.049 0.078 0.029 -0.063 0.010 0.054 -0.054 92.400 -0.295 3.824 
0.049 0.085 0.034 -0.066 0.007 0.061 -0.054 92.400 -0.293 3.790 
0.044 0.078 0.037 -0.061 0.005 0.056 -0.051 92.400 -0.291 3.746 
0.042 0.073 0.029 -0.056 0.005 0.054 -0.046 92.400 -0.286 3.702 
0.029 0.063 0.032 -0.044 -0.002 0.049 -0.049 92.400 -0.283 3.658 
0.024 0.046 0.020 -0.034 0.002 0.034 -0.046 92.400 -0.278 3.614 
0.022 0.042 0.015 -0.029 0.002 0.032 -0.032 92.400 -0.278 3.565 
0.027 0.027 -0.005 -0.024 0.015 0.015 -0.020 92.400 -0.278 3.516 
0.017 -0.000 -0.027 -0.002 0.017 -0.007 -0.000 92.400 -0.278 3.468 
0.005 -0.020 -0.029 0.010 0.015 -0.022 0.020 92.200 -0.278 3.419 
-0.002 -0.015 -0.022 0.015 0.005 -0.012 0.017 92.200 -0.278 3.375 
-0.005 -0.024 -0.029 0.020 0.007 -0.022 0.027 92.200 -0.278 3.331 
-0.005 -0.039 -0.044 0.027 0.015 -0.037 0.032 92.200 -0.276 3.287 
-0.000 -0.051 -0.059 0.029 0.027 -0.051 0.037 92.200 -0.274 3.243 
-0.005 -0.056 -0.056 0.034 0.024 -0.054 0.039 92.200 -0.274 3.204 
0.002 -0.056 -0.068 0.032 0.032 -0.056 0.034 92.200 -0.274 3.165 
-0.000 -0.059 -0.063 0.032 0.029 -0.059 0.039 92.200 -0.274 3.126 
-0.007 -0.059 -0.061 0.039 0.022 -0.054 0.044 92.200 -0.271 3.087 
-0.005 -0.068 -0.068 0.039 0.029 -0.066 0.037 92.200 -0.269 3.057 
-0.012 -0.073 -0.068 0.046 0.024 -0.066 0.037 92.200 -0.266 3.028 
-0.007 -0.071 -0.071 0.044 0.029 -0.066 0.029 92.200 -0.264 2.999 
-0.005 -0.071 -0.071 0.042 0.032 -0.068 0.029 92.200 -0.259 2.969 
-0.010 -0.073 -0.068 0.044 0.027 -0.068 0.029 92.200 -0.256 2.945 
-0.012 -0.073 -0.068 0.046 0.024 -0.066 0.034 92.200 -0.252 2.921 
-0.024 -0.076 -0.063 0.056 0.015 -0.063 0.032 92.200 -0.247 2.896 
-0.020 -0.066 -0.061 0.051 0.015 -0.056 0.034 92.200 -0.242 2.872 
-0.015 -0.073 -0.071 0.051 0.022 -0.066 0.039 92.200 -0.237 2.852 
-0.020 -0.081 -0.071 0.056 0.022 -0.071 0.054 92.200 -0.234 2.833 
-0.024 -0.085 -0.076 0.063 0.020 -0.073 0.063 92.200 -0.230 2.813 
-0.039 -0.098 -0.063 0.071 0.010 -0.078 0.093 92.200 -0.227 2.794 
-0.049 -0.066 -0.022 0.061 -0.015 -0.042 0.107 92.200 -0.225 2.774 
-0.010 0.039 0.044 -0.012 -0.029 0.044 0.066 92.200 -0.222 2.755 
0.066 0.239 0.166 -0.149 -0.054 0.208 -0.049 92.200 -0.222 2.735 
0.164 0.457 0.293 -0.310 -0.063 0.376 -0.208 92.200 -0.217 2.716 
0.293 0.723 0.427 -0.505 -0.068 0.576 -0.457 92.200 -0.215 2.696 
0.405 0.977 0.574 -0.691 -0.083 0.774 -0.708 92.200 -0.212 2.676 
0.432 1.001 0.562 -0.713 -0.068 0.786 -0.835 92.200 -0.210 2.657 
0.391 0.742 0.344 -0.562 0.020 0.547 -0.750 92.200 -0.208 2.637 
0.161 0.247 0.078 -0.200 0.039 0.166 -0.452 92.200 -0.208 2.618 
0.044 -0.127 -0.183 0.049 0.107 -0.149 -0.208 92.200 -0.208 2.598 
-0.005 -0.188 -0.193 0.103 0.090 -0.186 -0.125 92.200 -0.205 2.579 
-0.024 -0.215 -0.193 0.122 0.083 -0.203 -0.061 92.200 -0.203 2.559 
-0.044 -0.190 -0.151 0.120 0.051 -0.168 -0.044 92.200 -0.203 2.540 
-0.037 -0.105 -0.073 0.073 0.017 -0.085 -0.034 92.200 -0.203 2.520 
-0.012 -0.039 -0.034 0.029 0.007 -0.032 -0.012 92.200 -0.203 2.501 
0.002 -0.034 -0.042 0.020 0.020 -0.034 -0.007 92.200 -0.200 2.481 
0.015 -0.034 -0.049 0.010 0.032 -0.042 0.005 92.200 -0.195 2.457 
0.010 -0.039 -0.059 0.020 0.029 -0.044 0.010 92.200 -0.193 2.432 
-0.002 -0.042 -0.044 0.024 0.020 -0.039 0.012 92.200 -0.188 2.408 
-0.005 -0.044 -0.042 0.027 0.017 -0.042 0.017 92.200 -0.186 2.383 
0.017 -0.034 -0.066 0.017 0.034 -0.042 0.010 92.200 -0.181 2.359 
0.022 -0.037 -0.061 0.010 0.042 -0.046 0.012 92.200 -0.176 2.335 
0.002 -0.027 -0.042 0.020 0.017 -0.027 0.022 92.200 -0.171 2.310 
-0.000 -0.027 -0.039 0.020 0.015 -0.027 0.027 92.200 -0.166 2.286 
0.007 -0.032 -0.046 0.017 0.024 -0.034 0.024 92.200 -0.164 2.261 
-0.002 -0.037 -0.044 0.024 0.017 -0.034 0.024 92.200 -0.161 2.237 
-0.002 -0.032 -0.042 0.024 0.015 -0.029 0.024 92.200 -0.159 2.212 
-0.005 -0.027 -0.032 0.022 0.010 -0.024 0.029 92.200 -0.156 2.188 
0.005 -0.024 -0.037 0.015 0.017 -0.027 0.029 92.200 -0.151 2.164 
0.005 -0.017 -0.034 0.012 0.015 -0.020 0.032 92.200 -0.149 2.139 
-0.005 -0.017 -0.027 0.020 0.005 -0.015 0.034 92.200 -0.144 2.115 
-0.002 -0.017 -0.022 0.015 0.007 -0.015 0.029 92.200 -0.142 2.090 
-0.002 -0.020 -0.029 0.017 0.007 -0.017 0.029 92.200 -0.137 2.071 
-0.010 -0.020 -0.024 0.022 -0.000 -0.015 0.029 92.200 -0.132 2.051 
-0.005 -0.015 -0.022 0.017 0.002 -0.012 0.029 92.200 -0.129 2.032 
0.007 -0.007 -0.022 0.005 0.012 -0.010 0.029 92.200 -0.122 2.012 
-0.000 -0.007 -0.017 0.010 0.005 -0.007 0.024 92.200 -0.120 1.993 
0.002 -0.007 -0.017 0.007 0.007 -0.007 0.024 92.200 -0.115 1.973 
-0.007 -0.005 -0.010 0.012 -0.005 -0.000 0.024 92.200 -0.112 1.954 
-0.000 -0.000 -0.007 0.005 -0.000 -0.000 0.024 92.200 -0.107 1.934 
-0.005 -0.005 -0.010 0.010 -0.002 -0.002 0.017 92.200 -0.107 1.895 
-0.005 -0.005 -0.012 0.012 -0.002 -0.002 0.020 92.200 -0.107 1.856 
-0.000 -0.002 -0.007 0.005 0.002 -0.002 0.020 92.200 -0.105 1.817 
0.005 0.002 -0.012 0.002 0.005 -0.000 0.022 92.200 -0.103 1.778 
0.002 -0.000 -0.007 0.002 0.002 -0.000 0.015 92.200 -0.103 1.758 
-0.000 -0.005 -0.012 0.007 0.002 -0.005 0.015 92.200 -0.100 1.739 
0.002 -0.000 -0.012 0.005 0.002 -0.000 0.015 92.200 -0.098 1.719 
-0.000 0.007 -0.005 0.002 -0.002 0.007 0.007 92.200 -0.095 1.700 
0.002 0.010 -0.005 -0.000 -0.002 0.010 0.007 92.200 -0.093 1.680 
0.015 0.005 -0.017 -0.005 0.012 -0.002 0.005 92.200 -0.090 1.661 
0.002 0.017 0.002 -0.002 -0.005 0.017 -0.005 92.200 -0.088 1.641 
0.020 0.020 -0.007 -0.015 0.010 0.010 -0.007 92.200 -0.085 1.621 
0.024 0.022 -0.005 -0.022 0.015 0.010 -0.010 92.200 0.085 1.602 
0.012 0.024 0.007 -0.015 -0.000 0.020 -0.007 92.200 0.085 1.582 
0.017 0.034 0.010 -0.022 -0.000 0.027 -0.012 92.200 0.256 1.563 
0.022 0.032 0.002 -0.022 0.007 0.022 -0.017 92.200 0.259 1.543 
0.020 0.039 0.015 -0.027 -0.000 0.029 -0.017 92.200 0.088 1.529 
0.034 0.049 0.012 -0.039 0.010 0.032 -0.010 92.200 0.088 1.514 
0.027 0.056 0.024 -0.039 -0.000 0.044 -0.012 92.200 -0.083 1.499 
0.022 0.056 0.027 -0.034 -0.005 0.046 -0.024 92.200 -0.085 1.485 
0.024 0.049 0.029 -0.039 -0.000 0.037 -0.032 92.200 -0.083 1.470 
0.024 0.054 0.027 -0.037 -0.002 0.042 -0.037 92.200 -0.081 1.455 
0.029 0.068 0.037 -0.046 -0.005 0.054 -0.032 92.200 -0.078 1.441 
0.032 0.071 0.046 -0.054 -0.002 0.056 -0.037 92.000 -0.073 1.426 
0.020 0.071 0.054 -0.046 -0.015 0.061 -0.034 92.000 -0.073 1.411 
0.015 0.068 0.054 -0.042 -0.020 0.061 -0.037 92.000 -0.073 1.397 
0.034 0.093 0.059 -0.063 -0.012 0.076 -0.029 92.000 -0.073 1.382 
0.039 0.098 0.056 -0.066 -0.010 0.078 -0.029 92.000 -0.073 1.368 
0.037 0.100 0.056 -0.063 -0.012 0.083 -0.042 92.000 -0.073 1.348 
0.037 0.100 0.059 -0.066 -0.012 0.083 -0.046 92.000 -0.073 1.328 
0.037 0.105 0.063 -0.068 -0.015 0.088 -0.049 92.000 -0.073 1.309 
0.039 0.107 0.063 -0.071 -0.015 0.088 -0.049 92.000 -0.073 1.289 
0.037 0.100 0.059 -0.066 -0.012 0.083 -0.046 92.000 -0.076 1.265 
0.044 0.100 0.049 -0.068 -0.005 0.078 -0.051 92.000 -0.078 1.241 
0.034 0.100 0.056 -0.061 -0.015 0.083 -0.051 92.000 -0.081 1.216 
0.042 0.095 0.054 -0.068 -0.005 0.076 -0.051 92.000 -0.085 1.192 
0.044 0.100 0.051 -0.068 -0.005 0.078 -0.051 92.000 -0.085 1.167 
0.044 0.098 0.051 -0.068 -0.005 0.076 -0.044 92.000 -0.085 1.143 
0.044 0.090 0.049 -0.068 -0.000 0.068 -0.046 92.000 -0.085 1.118 
0.034 0.078 0.046 -0.056 -0.005 0.061 -0.039 92.000 -0.088 1.094 
0.032 0.063 0.042 -0.051 -0.000 0.049 -0.039 92.000 -0.093 1.070 
0.022 0.046 0.022 -0.032 -0.000 0.037 -0.034 92.000 -0.095 1.045 
0.020 0.039 0.020 -0.029 -0.000 0.029 -0.029 92.000 -0.100 1.021 
0.024 0.034 0.007 -0.027 0.007 0.022 -0.027 92.000 -0.103 0.996 
0.027 0.027 -0.012 -0.020 0.015 0.015 -0.022 92.000 -0.107 0.996 
0.022 0.015 -0.010 -0.017 0.015 0.005 -0.017 92.000 -0.110 0.996 
0.012 0.005 -0.017 -0.002 0.010 -0.000 -0.010 92.000 -0.115 0.996 
0.012 -0.005 -0.029 0.002 0.015 -0.010 -0.005 92.000 -0.117 0.996 
0.012 -0.012 -0.032 0.005 0.020 -0.017 0.005 92.000 -0.120 1.026 
0.005 -0.027 -0.039 0.015 0.020 -0.029 0.005 92.000 -0.120 1.055 
0.005 -0.032 -0.049 0.020 0.022 -0.034 0.007 92.000 -0.120 1.084 
0.010 -0.024 -0.049 0.015 0.022 -0.029 0.007 92.000 -0.122 1.114 
0.002 -0.032 -0.042 0.020 0.020 -0.032 0.017 92.000 -0.125 1.187 
-0.010 -0.046 -0.049 0.034 0.015 -0.042 0.022 92.000 -0.127 1.260 
-0.010 -0.049 -0.051 0.037 0.015 -0.044 0.020 92.000 -0.129 1.333 
-0.000 -0.051 -0.063 0.032 0.027 -0.051 0.017 92.000 -0.132 1.407 
-0.005 -0.051 -0.056 0.034 0.022 -0.049 0.022 92.000 -0.134 1.504 
-0.007 -0.056 -0.061 0.039 0.022 -0.051 0.022 92.000 -0.134 1.602 
-0.002 -0.061 -0.068 0.037 0.029 -0.059 0.024 92.000 -0.134 1.700 
0.002 -0.059 -0.068 0.032 0.032 -0.059 0.027 92.000 -0.137 1.797 
-0.002 -0.061 -0.071 0.039 0.029 -0.059 0.027 92.000 -0.137 1.919 
-0.005 -0.066 -0.071 0.042 0.029 -0.063 0.027 92.000 -0.137 2.042 
0.005 -0.066 -0.083 0.037 0.039 -0.068 0.024 92.000 -0.134 2.164 
0.007 -0.063 -0.081 0.034 0.039 -0.066 0.024 92.000 -0.132 2.286 
0.010 -0.063 -0.083 0.032 0.042 -0.068 0.022 92.000 -0.129 2.403 
-0.000 -0.076 -0.083 0.042 0.039 -0.076 0.024 91.800 -0.127 2.520 
-0.000 -0.071 -0.081 0.042 0.037 -0.071 0.024 91.800 -0.125 2.637 
0.010 -0.059 -0.076 0.029 0.039 -0.063 0.027 91.800 -0.122 2.755 
0.002 -0.066 -0.076 0.037 0.037 -0.066 0.029 91.800 -0.120 2.852 
-0.005 -0.063 -0.071 0.042 0.027 -0.061 0.024 91.800 -0.115 2.950 
-0.002 -0.061 -0.071 0.039 0.029 -0.059 0.029 91.800 -0.112 3.048 
-0.012 -0.059 -0.056 0.042 0.017 -0.051 0.032 91.800 -0.107 3.145 
-0.015 -0.061 -0.051 0.042 0.017 -0.054 0.024 91.800 -0.107 3.209 
-0.015 -0.056 -0.051 0.042 0.015 -0.049 0.032 91.800 -0.107 3.272 
-0.010 -0.049 -0.051 0.037 0.015 -0.044 0.032 91.800 -0.105 3.336 
-0.017 -0.049 -0.044 0.039 0.007 -0.039 0.027 91.800 -0.103 3.399 
-0.010 -0.046 -0.049 0.034 0.015 -0.042 0.029 91.800 -0.103 3.438 
-0.005 -0.042 -0.044 0.027 0.017 -0.039 0.020 91.800 -0.103 3.477 
-0.005 -0.034 -0.042 0.027 0.012 -0.032 0.020 91.800 -0.103 3.516 
-0.007 -0.037 -0.039 0.027 0.012 -0.032 0.012 91.800 -0.100 3.556 
-0.002 -0.039 -0.051 0.029 0.017 -0.037 0.010 91.800 -0.098 3.580 
-0.005 -0.046 -0.056 0.034 0.020 -0.044 0.015 91.800 -0.098 3.604 
-0.005 -0.044 -0.051 0.032 0.017 -0.042 0.012 91.800 -0.098 3.629 
-0.007 -0.049 -0.046 0.032 0.017 -0.044 0.007 91.800 -0.095 3.653 
-0.012 -0.042 -0.044 0.034 0.010 -0.034 0.005 91.800 -0.095 3.668 
-0.005 -0.037 -0.042 0.027 0.015 -0.034 0.007 91.800 -0.093 3.683 
-0.010 -0.044 -0.044 0.032 0.012 -0.039 0.002 91.800 -0.093 3.697 
-0.005 -0.049 -0.051 0.032 0.020 -0.046 0.007 91.800 -0.088 3.712 
0.002 -0.042 -0.051 0.024 0.024 -0.042 0.005 91.800 -0.088 3.726 
0.012 -0.039 -0.056 0.017 0.032 -0.044 -0.000 91.800 -0.088 3.741 
-0.000 -0.039 -0.051 0.027 0.020 -0.039 -0.000 91.800 -0.088 3.756 
-0.002 -0.039 -0.051 0.029 0.017 -0.037 0.005 91.800 -0.088 3.770 
0.005 -0.032 -0.051 0.022 0.022 -0.034 0.002 91.800 -0.088 3.790 
0.010 -0.029 -0.054 0.017 0.024 -0.034 0.007 91.800 -0.088 3.810 
0.002 -0.037 -0.049 0.022 0.022 -0.037 0.010 91.800 -0.088 3.829 
-0.005 -0.042 -0.046 0.029 0.017 -0.039 -0.005 91.800 -0.088 3.849 
-0.007 -0.044 -0.042 0.029 0.015 -0.039 -0.005 91.800 -0.088 3.873 
-0.012 -0.032 -0.029 0.027 0.005 -0.024 -0.005 91.800 -0.088 3.897 
-0.007 -0.024 -0.024 0.020 0.005 -0.020 -0.005 91.800 -0.088 3.922 
-0.012 -0.012 -0.015 0.020 -0.005 -0.005 -0.007 91.800 -0.088 3.946 
-0.005 0.007 0.005 0.002 -0.007 0.010 -0.012 91.800 -0.090 3.937 
-0.000 0.017 0.012 -0.005 -0.007 0.017 -0.032 91.800 -0.090 3.927 
-0.000 0.024 0.020 -0.010 -0.012 0.024 -0.042 91.800 -0.093 3.917 
-0.007 0.020 0.020 -0.002 -0.017 0.024 -0.042 91.800 -0.095 3.907 
-0.010 0.022 0.024 -0.002 -0.020 0.027 -0.042 91.800 -0.095 3.878 
-0.012 0.015 0.024 -0.000 -0.020 0.022 -0.029 91.800 -0.098 3.849 
0.002 0.029 0.020 -0.012 -0.012 0.029 -0.029 91.800 -0.098 3.819 
0.017 0.044 0.027 -0.029 -0.005 0.037 -0.046 91.800 -0.100 3.790 
0.042 0.063 0.022 -0.051 0.010 0.044 -0.061 91.800 -0.100 3.746 
0.037 0.078 0.037 -0.054 -0.002 0.061 -0.061 91.800 -0.100 3.702 
0.034 0.083 0.046 -0.056 -0.007 0.066 -0.063 91.800 -0.100 3.658 
0.034 0.073 0.039 -0.054 -0.002 0.056 -0.056 91.800 -0.103 3.614 
0.022 0.076 0.046 -0.044 -0.015 0.066 -0.042 91.800 -0.105 3.565 
0.032 0.076 0.042 -0.051 -0.005 0.061 -0.046 91.800 -0.105 3.516 
0.032 0.059 0.029 -0.046 0.002 0.044 -0.054 91.800 -0.105 3.468 
0.024 0.042 0.012 -0.029 0.005 0.029 -0.046 91.800 -0.107 3.419 
0.022 0.022 -0.010 -0.017 0.012 0.012 -0.042 91.800 -0.107 3.370 
0.015 -0.002 -0.029 -0.000 0.017 -0.010 -0.020 91.800 -0.107 3.321 
-0.000 -0.042 -0.054 0.027 0.022 -0.042 -0.002 91.800 -0.107 3.272 
-0.010 -0.054 -0.051 0.037 0.017 -0.049 0.015 91.800 -0.107 3.223 
-0.022 -0.046 -0.027 0.037 0.002 -0.034 0.017 91.800 -0.110 3.184 
-0.027 -0.051 -0.032 0.044 -0.000 -0.037 0.024 91.800 -0.110 3.145 
-0.027 -0.061 -0.042 0.049 0.005 -0.046 0.027 91.800 -0.112 3.106 
-0.022 -0.059 -0.046 0.046 0.007 -0.046 0.022 91.800 -0.115 3.067 
-0.024 -0.068 -0.054 0.051 0.010 -0.056 0.027 91.800 -0.120 3.033 
